user_id,segment,last_hook_department,total_orders,streak_at_last_order,last_basket_size,intervention_deadline_orders
171403,Lost,breakfast,6,0,5,
171404,Lost,produce,8,1,2,
171405,Lost,produce,9,2,2,
171406,Lost,snacks,5,2,1,
171408,Lost,beverages,9,0,3,
171409,Lost,beverages,7,0,21,
171410,Lost,dairy eggs,4,1,7,
171411,Lost,produce,4,1,13,
171413,Lost,produce,8,1,16,
171415,Lost,produce,7,0,8,
171418,Lost,produce,10,1,2,
171422,Lost,beverages,4,3,8,
171423,Lost,produce,7,0,8,
171428,Lost,produce,3,2,17,
171432,Lost,produce,8,1,5,
171434,Lost,produce,5,1,10,
171437,Lost,produce,4,1,9,
171438,Lost,produce,4,2,6,
171443,Lost,babies,9,0,14,
171445,Lost,frozen,5,0,17,
171446,Lost,dairy eggs,3,1,7,
171448,Lost,dairy eggs,10,1,21,
171449,Lost,produce,6,0,8,
171454,Lost,produce,5,0,18,
171456,Lost,produce,5,4,9,
171457,Lost,produce,4,1,13,
171463,Lost,produce,4,0,16,
171468,Lost,beverages,4,1,5,
171471,Lost,frozen,10,1,5,
171472,Lost,personal care,5,2,3,
171473,Lost,snacks,4,0,10,
171474,Lost,dairy eggs,4,0,4,
171477,Lost,dairy eggs,6,1,5,
171478,Lost,produce,10,0,15,
171479,Lost,produce,3,0,20,
171482,Lost,breakfast,5,2,1,
171483,Lost,frozen,10,0,9,
171484,Lost,produce,9,1,6,
171487,Lost,beverages,4,0,2,
171489,Lost,produce,4,0,13,
171495,Lost,dry goods pasta,4,1,17,
171497,Lost,produce,6,0,34,
171499,Lost,dairy eggs,5,2,6,
171500,Lost,produce,10,0,21,
171501,Lost,produce,3,0,9,
171503,Lost,produce,4,1,15,
171505,Lost,dairy eggs,10,0,39,
171509,Lost,produce,4,0,16,
171514,Lost,produce,8,0,15,
171516,Lost,produce,3,0,17,
171520,Lost,produce,5,0,6,
171525,Lost,pantry,6,0,16,
171529,Lost,produce,7,0,7,
171534,Lost,produce,4,1,10,
171535,Lost,dairy eggs,7,0,14,
171539,Lost,dairy eggs,4,0,3,
171541,Lost,produce,5,0,14,
171548,Lost,beverages,3,0,7,
171549,Lost,dairy eggs,5,1,3,
171555,Lost,produce,6,1,9,
171556,Lost,produce,4,0,8,
171558,Lost,beverages,4,0,6,
171559,Lost,dairy eggs,6,0,17,
171560,Lost,produce,5,2,4,
171561,Lost,produce,7,2,17,
171569,Lost,beverages,5,0,4,
171572,Lost,beverages,7,0,7,
171575,Lost,produce,4,1,6,
171576,Lost,beverages,6,0,24,
171580,Lost,dairy eggs,9,0,10,
171585,Lost,beverages,5,3,2,
171587,Lost,produce,5,1,11,
171589,Lost,snacks,7,0,7,
171590,Lost,bakery,5,0,4,
171591,Lost,produce,4,0,3,
171593,Lost,beverages,4,1,4,
171594,Lost,beverages,5,0,3,
171600,Lost,produce,3,0,15,
171601,Lost,produce,4,1,8,
171603,Lost,dairy eggs,5,3,3,
171608,Lost,babies,3,2,7,
171612,Lost,beverages,4,0,15,
171613,Lost,produce,3,0,7,
171614,Lost,frozen,6,0,2,
171619,Lost,produce,3,0,4,
171620,Lost,dairy eggs,3,0,13,
171623,Lost,produce,5,0,16,
171625,Lost,beverages,6,0,4,
171626,Lost,produce,8,1,31,
171628,Lost,dairy eggs,6,0,12,
171629,Lost,produce,5,0,29,
171631,Lost,produce,9,0,15,
171633,Lost,dairy eggs,6,0,3,
171634,Lost,dairy eggs,9,2,2,
171636,Lost,snacks,8,0,4,
171637,Lost,personal care,4,0,2,
171642,Lost,produce,9,0,22,
171644,Lost,produce,3,0,9,
171645,Lost,snacks,4,1,8,
171646,Lost,produce,7,1,15,
171648,Lost,produce,7,1,4,
171650,Lost,canned goods,4,1,7,
171651,Lost,bakery,3,0,1,
171652,Lost,personal care,4,1,2,
171653,Lost,produce,5,2,7,
171655,Lost,dairy eggs,5,1,1,
171656,Lost,produce,5,0,19,
171659,Lost,produce,4,0,14,
171662,Lost,produce,4,0,12,
171663,Lost,produce,8,2,12,
171667,Lost,produce,7,1,4,
171672,Lost,produce,4,0,6,
171682,Lost,dairy eggs,4,1,9,
171683,Lost,produce,4,0,12,
171691,Lost,produce,4,1,17,
171693,Lost,produce,5,1,25,
171694,Lost,produce,4,0,11,
171697,Lost,dairy eggs,5,2,10,
171699,Lost,produce,8,0,29,
171700,Lost,produce,5,1,10,
171701,Lost,dairy eggs,4,1,6,
171705,Lost,frozen,4,0,3,
171707,Lost,produce,9,1,4,
171708,Lost,produce,10,0,16,
171715,Lost,deli,3,0,11,
171722,Lost,produce,4,0,11,
171726,Lost,produce,4,0,10,
171727,Lost,produce,6,1,1,
171728,Lost,frozen,3,0,27,
171730,Lost,frozen,8,0,35,
171741,Lost,beverages,8,1,8,
171744,Lost,produce,8,1,10,
171748,Lost,produce,4,0,21,
171749,Lost,beverages,8,0,3,
171750,Lost,beverages,4,0,2,
171757,Lost,produce,5,0,22,
171758,Lost,dairy eggs,7,1,15,
171763,Lost,beverages,5,0,5,
171764,Lost,produce,3,1,17,
171766,Lost,produce,8,0,8,
171774,Lost,dairy eggs,4,1,7,
171777,Lost,dairy eggs,4,0,5,
171780,Lost,produce,4,1,1,
171786,Lost,produce,4,0,23,
171794,Lost,produce,4,0,9,
171795,Lost,produce,9,0,4,
171796,Lost,produce,5,0,21,
171797,Lost,alcohol,4,2,1,
171799,Lost,produce,5,1,10,
171800,Lost,produce,5,0,16,
171802,Lost,dairy eggs,4,1,8,
171803,Lost,produce,7,0,22,
171811,Lost,beverages,4,0,10,
171813,Lost,produce,5,0,6,
171815,Lost,produce,6,1,6,
171818,Lost,produce,7,0,12,
171819,Lost,produce,5,2,4,
171820,Lost,produce,5,0,24,
171821,Lost,produce,10,2,4,
171824,Lost,produce,4,2,4,
171825,Lost,produce,9,2,13,
171826,Lost,beverages,4,0,8,
171830,Lost,snacks,5,1,2,
171831,Lost,produce,5,0,31,
171836,Lost,dairy eggs,9,0,7,
171837,Lost,produce,5,0,16,
171843,Lost,produce,9,1,5,
171845,Lost,snacks,8,2,13,
171848,Lost,alcohol,4,0,7,
171849,Lost,alcohol,4,0,4,
171851,Lost,dairy eggs,6,0,19,
171853,Lost,snacks,7,0,15,
171854,Lost,dairy eggs,5,0,23,
171855,Lost,produce,6,0,24,
171859,Lost,produce,4,1,13,
171862,Lost,produce,6,1,12,
171864,Lost,frozen,4,0,8,
171865,Lost,produce,5,0,19,
171866,Lost,produce,4,1,5,
171867,Lost,produce,5,0,13,
171869,Lost,produce,5,0,14,
171871,Lost,produce,6,0,29,
171874,Lost,household,5,2,2,
171875,Lost,produce,4,1,6,
171876,Lost,pantry,5,0,3,
171877,Lost,dry goods pasta,8,0,16,
171880,Lost,produce,5,0,12,
171881,Lost,produce,3,0,20,
171883,Lost,beverages,3,0,3,
171886,Lost,frozen,6,1,5,
171887,Lost,produce,7,1,35,
171890,Lost,dairy eggs,7,2,1,
171892,Lost,beverages,5,0,12,
171893,Lost,produce,10,1,3,
171894,Lost,dairy eggs,4,0,2,
171898,Lost,produce,5,0,18,
171908,Lost,snacks,8,0,15,
171909,Lost,snacks,3,0,8,
171910,Lost,produce,3,0,15,
171911,Lost,produce,4,0,14,
171912,Lost,dairy eggs,5,0,16,
171913,Lost,dairy eggs,5,0,24,
171914,Lost,produce,4,2,21,
171916,Lost,produce,4,0,18,
171922,Lost,produce,6,3,8,
171923,Lost,bakery,7,1,8,
171924,Lost,frozen,4,3,1,
171926,Lost,produce,4,0,42,
171930,Lost,produce,6,0,2,
171931,Lost,produce,7,0,14,
171933,Lost,beverages,8,0,10,
171934,Lost,produce,5,1,17,
171936,Lost,dairy eggs,5,0,16,
171937,Lost,produce,9,2,6,
171938,Lost,bakery,7,0,2,
171942,Lost,produce,4,0,31,
171943,Lost,dairy eggs,4,2,14,
171944,Lost,frozen,10,2,3,
171945,Lost,frozen,3,0,7,
171946,Lost,produce,5,0,2,
171947,Lost,produce,4,0,18,
171949,Lost,breakfast,3,0,17,
171950,Lost,produce,3,0,8,
171951,Lost,produce,6,0,21,
171955,Lost,dairy eggs,5,0,8,
171962,Lost,produce,4,2,2,
171963,Lost,produce,6,0,12,
171966,Lost,dry goods pasta,7,1,7,
171967,Lost,produce,3,1,3,
171968,Lost,snacks,5,1,2,
171971,Lost,produce,4,0,21,
171973,Lost,produce,4,1,22,
171974,Lost,frozen,4,0,26,
171976,Lost,produce,4,0,7,
171978,Lost,produce,4,0,6,
171979,Lost,produce,5,0,9,
171980,Lost,frozen,10,1,1,
171981,Lost,dairy eggs,7,1,17,
171984,Lost,produce,6,0,14,
171985,Lost,produce,5,2,8,
171986,Lost,dairy eggs,4,0,4,
171987,Lost,dairy eggs,3,1,2,
171992,Lost,produce,5,2,4,
171995,Lost,produce,7,2,8,
171997,Lost,frozen,9,0,19,
172004,Lost,dairy eggs,5,1,7,
172005,Lost,produce,5,1,7,
172009,Lost,frozen,6,0,25,
172010,Lost,beverages,4,1,6,
172014,Lost,produce,7,1,15,
172021,Lost,beverages,5,0,2,
172026,Lost,dairy eggs,6,2,1,
172029,Lost,produce,10,1,4,
172030,Lost,dairy eggs,6,0,6,
172033,Lost,dairy eggs,7,1,13,
172037,Lost,produce,4,0,6,
172038,Lost,produce,4,1,1,
172041,Lost,produce,6,0,5,
172042,Lost,beverages,5,1,4,
172044,Lost,produce,3,0,20,
172045,Lost,snacks,5,0,2,
172046,Lost,household,5,0,2,
172047,Lost,frozen,5,0,8,
172048,Lost,produce,3,1,11,
172051,Lost,frozen,10,0,22,
172052,Lost,produce,5,0,5,
172055,Lost,produce,3,0,7,
172056,Lost,babies,5,1,16,
172061,Lost,snacks,4,2,3,
172066,Lost,snacks,5,0,4,
172067,Lost,bakery,4,0,14,
172069,Lost,produce,4,0,17,
172071,Lost,beverages,9,0,3,
172072,Lost,dairy eggs,4,2,11,
172074,Lost,produce,5,1,8,
172077,Lost,beverages,4,0,1,
172079,Lost,produce,6,0,24,
172080,Lost,canned goods,7,0,4,
172085,Lost,frozen,4,2,6,
172093,Lost,frozen,4,1,3,
172094,Lost,dairy eggs,4,0,4,
172095,Lost,snacks,6,0,17,
172096,Lost,produce,10,0,10,
172099,Lost,produce,7,0,8,
172100,Lost,snacks,4,1,11,
172101,Lost,produce,4,0,25,
172103,Lost,produce,8,1,4,
172105,Lost,produce,6,0,9,
172107,Lost,produce,6,0,4,
172108,Lost,beverages,3,0,14,
172112,Lost,produce,4,1,18,
172114,Lost,produce,4,1,4,
172116,Lost,dairy eggs,6,2,23,
172121,Lost,produce,4,0,9,
172126,Lost,dairy eggs,6,0,18,
172128,Lost,beverages,4,0,1,
172129,Lost,beverages,3,0,4,
172132,Lost,produce,5,0,16,
172133,Lost,produce,4,1,2,
172135,Lost,dry goods pasta,5,0,4,
172136,Lost,beverages,5,0,3,
172139,Lost,produce,3,2,4,
172144,Lost,snacks,5,0,4,
172145,Lost,pantry,4,1,2,
172147,Lost,produce,5,2,7,
172148,Lost,frozen,4,1,13,
172149,Lost,dairy eggs,7,1,11,
172150,Lost,dairy eggs,3,1,8,
172156,Lost,produce,4,1,10,
172159,Lost,dairy eggs,4,0,3,
172160,Lost,snacks,4,0,26,
172161,Lost,dairy eggs,4,2,7,
172164,Lost,dairy eggs,4,0,8,
172165,Lost,produce,8,0,13,
172166,Lost,snacks,9,0,34,
172167,Lost,dairy eggs,9,1,5,
172168,Lost,produce,6,0,14,
172169,Lost,snacks,3,0,3,
172170,Lost,produce,10,0,15,
172174,Lost,canned goods,5,2,3,
172175,Lost,produce,4,0,19,
172176,Lost,produce,8,1,6,
172177,Lost,snacks,3,0,1,
172178,Lost,beverages,5,0,14,
172179,Lost,alcohol,5,0,6,
172181,Lost,pets,7,0,27,
172183,Lost,dairy eggs,3,0,12,
172187,Lost,beverages,6,0,2,
172191,Lost,produce,4,0,9,
172193,Lost,produce,7,0,31,
172195,Lost,beverages,9,1,4,
172196,Lost,household,3,1,4,
172197,Lost,dairy eggs,5,0,11,
172199,Lost,produce,4,0,6,
172201,Lost,frozen,5,3,20,
172208,Lost,produce,9,0,5,
172209,Lost,produce,9,3,18,
172210,Lost,produce,4,1,15,
172213,Lost,produce,3,2,3,
172215,Lost,produce,5,1,4,
172217,Lost,produce,8,1,21,
172220,Lost,produce,6,2,4,
172230,Lost,beverages,4,1,6,
172239,Lost,produce,6,0,6,
172241,Lost,produce,10,0,15,
172242,Lost,snacks,9,0,11,
172251,Lost,canned goods,6,1,3,
172252,Lost,beverages,5,0,4,
172253,Lost,produce,9,0,19,
172256,Lost,produce,4,1,10,
172257,Lost,produce,6,1,10,
172258,Lost,dairy eggs,3,0,18,
172261,Lost,beverages,7,0,5,
172262,Lost,frozen,5,0,32,
172265,Lost,canned goods,5,0,5,
172267,Lost,produce,6,0,8,
172268,Lost,dairy eggs,4,0,6,
172269,Lost,pantry,5,0,3,
172273,Lost,snacks,4,0,3,
172280,Lost,babies,5,0,8,
172281,Lost,snacks,10,0,2,
172283,Lost,produce,7,1,5,
172285,Lost,produce,7,0,25,
172286,Lost,produce,7,1,17,
172288,Lost,produce,6,0,11,
172290,Lost,produce,5,1,22,
172292,Lost,produce,5,1,12,
172293,Lost,produce,5,0,10,
172296,Lost,frozen,4,0,2,
172300,Lost,produce,3,0,21,
172301,Lost,beverages,5,0,2,
172302,Lost,pantry,5,0,8,
172303,Lost,produce,4,0,13,
172308,Lost,produce,7,1,2,
172309,Lost,produce,4,1,5,
172312,Lost,produce,5,1,3,
172316,Lost,beverages,7,2,5,
172319,Lost,pantry,6,0,34,
172322,Lost,produce,4,2,1,
172323,Lost,produce,5,0,16,
172330,Lost,produce,5,1,6,
172331,Lost,frozen,7,1,4,
172333,Lost,produce,9,1,16,
172337,Lost,produce,3,0,19,
172338,Lost,canned goods,4,0,3,
172339,Lost,frozen,6,1,11,
172346,Lost,produce,4,1,1,
172348,Lost,beverages,6,0,6,
172350,Lost,dairy eggs,4,1,7,
172352,Lost,dairy eggs,5,0,2,
172354,Lost,produce,7,0,25,
172355,Lost,dairy eggs,3,0,13,
172359,Lost,produce,3,1,21,
172360,Lost,beverages,5,1,19,
172364,Lost,beverages,4,3,10,
172366,Lost,produce,3,1,6,
172371,Lost,produce,4,0,5,
172376,Lost,canned goods,4,1,5,
172380,Lost,produce,5,0,8,
172382,Lost,produce,6,1,1,
172383,Lost,beverages,10,1,4,
172385,Lost,personal care,5,0,12,
172386,Lost,produce,4,0,13,
172393,Lost,produce,5,1,3,
172396,Lost,dairy eggs,4,1,15,
172397,Lost,dairy eggs,8,0,28,
172398,Lost,pantry,7,0,5,
172409,Lost,beverages,8,0,9,
172412,Lost,produce,6,0,14,
172413,Lost,produce,4,1,7,
172417,Lost,frozen,8,0,11,
172419,Lost,produce,4,0,15,
172422,Lost,produce,5,2,11,
172423,Lost,beverages,3,0,30,
172424,Lost,snacks,4,1,5,
172427,Lost,produce,7,1,12,
172429,Lost,produce,5,0,22,
172432,Lost,produce,6,1,4,
172433,Lost,produce,8,1,3,
172437,Lost,bakery,3,0,4,
172439,Lost,meat seafood,3,0,5,
172441,Lost,snacks,8,0,5,
172448,Lost,dairy eggs,5,0,13,
172450,Lost,personal care,6,3,1,
172452,Lost,produce,4,0,38,
172455,Lost,dairy eggs,5,0,20,
172457,Lost,dairy eggs,3,0,12,
172458,Lost,produce,4,1,7,
172461,Lost,beverages,7,3,11,
172465,Lost,produce,7,0,2,
172466,Lost,beverages,7,0,5,
172468,Lost,frozen,6,0,2,
172471,Lost,produce,5,1,9,
172473,Lost,dairy eggs,8,0,17,
172474,Lost,dairy eggs,7,0,15,
172475,Lost,pantry,5,0,7,
172485,Lost,produce,5,0,4,
172486,Lost,alcohol,6,0,14,
172489,Lost,produce,5,1,7,
172490,Lost,dairy eggs,4,1,3,
172494,Lost,produce,4,0,7,
172495,Lost,household,4,1,4,
172497,Lost,frozen,4,1,6,
172501,Lost,produce,10,1,1,
172503,Lost,produce,8,0,4,
172504,Lost,beverages,3,0,11,
172506,Lost,pantry,7,1,2,
172507,Lost,canned goods,7,1,9,
172518,Lost,produce,8,1,10,
172520,Lost,alcohol,5,0,5,
172521,Lost,dairy eggs,5,0,6,
172525,Lost,produce,4,1,1,
172526,Lost,frozen,5,1,11,
172532,Lost,dairy eggs,5,1,13,
172534,Lost,produce,4,0,7,
172540,Lost,personal care,4,0,8,
172541,Lost,frozen,4,0,16,
172542,Lost,beverages,5,0,3,
172545,Lost,produce,5,0,8,
172547,Lost,produce,7,1,2,
172551,Lost,dairy eggs,5,0,7,
172552,Lost,frozen,10,1,6,
172560,Lost,produce,4,1,7,
172561,Lost,babies,6,1,22,
172562,Lost,produce,10,1,3,
172563,Lost,produce,4,1,1,
172565,Lost,produce,3,1,7,
172568,Lost,pantry,5,0,2,
172569,Lost,produce,5,1,9,
172571,Lost,produce,5,0,19,
172574,Lost,produce,10,1,13,
172575,Lost,dairy eggs,3,1,12,
172578,Lost,dairy eggs,7,2,5,
172579,Lost,produce,10,0,21,
172580,Lost,produce,5,0,22,
172581,Lost,produce,4,1,18,
172582,Lost,produce,6,0,18,
172583,Lost,produce,9,0,16,
172584,Lost,dairy eggs,5,1,8,
172587,Lost,babies,6,0,5,
172590,Lost,dairy eggs,6,1,5,
172591,Lost,beverages,4,0,3,
172593,Lost,snacks,9,0,8,
172595,Lost,produce,5,0,15,
172598,Lost,produce,3,0,16,
172602,Lost,dairy eggs,5,0,30,
172605,Lost,frozen,4,1,10,
172606,Lost,produce,4,1,16,
172608,Lost,dairy eggs,9,0,19,
172609,Lost,beverages,9,2,1,
172612,Lost,dairy eggs,9,1,7,
172613,Lost,produce,3,0,26,
172614,Lost,dairy eggs,4,3,2,
172615,Lost,snacks,6,0,14,
172617,Lost,produce,6,0,3,
172620,Lost,produce,5,0,3,
172624,Lost,produce,5,0,14,
172625,Lost,beverages,9,1,1,
172626,Lost,produce,4,0,5,
172632,Lost,produce,6,0,14,
172634,Lost,produce,4,3,3,
172635,Lost,produce,5,2,12,
172640,Lost,produce,5,0,1,
172643,Lost,produce,5,1,6,
172645,Lost,produce,6,0,8,
172654,Lost,dry goods pasta,4,2,4,
172655,Lost,produce,7,0,9,
172657,Lost,produce,4,0,31,
172658,Lost,dairy eggs,6,1,36,
172660,Lost,produce,9,0,5,
172663,Lost,produce,5,2,7,
172664,Lost,household,4,1,13,
172668,Lost,produce,3,0,7,
172672,Lost,produce,5,0,6,
172675,Lost,dairy eggs,5,0,13,
172676,Lost,beverages,7,0,25,
172678,Lost,pantry,9,0,11,
172681,Lost,produce,8,1,25,
172682,Lost,produce,10,0,8,
172683,Lost,dairy eggs,6,1,1,
172685,Lost,dairy eggs,3,0,16,
172688,Lost,dairy eggs,7,2,1,
172690,Lost,dairy eggs,8,0,12,
172691,Lost,beverages,4,2,2,
172692,Lost,produce,5,0,10,
172695,Lost,produce,4,1,13,
172698,Lost,produce,4,0,25,
172701,Lost,produce,4,0,16,
172704,Lost,beverages,5,4,5,
172706,Lost,produce,4,1,11,
172707,Lost,produce,9,0,14,
172709,Lost,snacks,5,0,2,
172715,Lost,beverages,3,0,4,
172720,Lost,beverages,4,0,2,
172726,Lost,produce,3,0,4,
172728,Lost,produce,7,2,18,
172730,Lost,beverages,5,1,1,
172732,Lost,produce,9,0,10,
172734,Lost,dairy eggs,5,1,10,
172738,Lost,produce,3,1,30,
172739,Lost,dairy eggs,6,1,10,
172740,Lost,produce,5,0,15,
172742,Lost,produce,4,1,11,
172743,Lost,produce,5,0,11,
172745,Lost,beverages,4,0,1,
172753,Lost,pantry,6,1,6,
172761,Lost,produce,10,0,22,
172764,Lost,frozen,5,0,3,
172767,Lost,produce,6,1,14,
172769,Lost,produce,7,2,3,
172770,Lost,produce,6,1,7,
172772,Lost,produce,4,0,17,
172773,Lost,dairy eggs,3,0,16,
172775,Lost,babies,7,0,22,
172778,Lost,produce,6,0,2,
172779,Lost,produce,5,1,4,
172781,Lost,produce,4,0,9,
172782,Lost,produce,10,1,3,
172783,Lost,household,5,2,15,
172789,Lost,produce,5,0,3,
172791,Lost,dairy eggs,8,0,19,
172792,Lost,pantry,8,0,12,
172794,Lost,snacks,7,0,21,
172795,Lost,pantry,6,0,19,
172798,Lost,household,3,1,1,
172799,Lost,dairy eggs,4,0,13,
172802,Lost,produce,5,0,18,
172804,Lost,babies,10,0,3,
172807,Lost,beverages,5,1,2,
172812,Lost,dairy eggs,3,1,7,
172813,Lost,beverages,10,2,5,
172815,Lost,produce,6,0,9,
172816,Lost,produce,6,2,8,
172818,Lost,produce,5,0,10,
172820,Lost,household,4,0,7,
172824,Lost,pantry,4,0,5,
172825,Lost,frozen,5,0,44,
172826,Lost,produce,10,0,1,
172830,Lost,produce,6,0,9,
172831,Lost,dairy eggs,4,1,13,
172832,Lost,produce,4,0,3,
172833,Lost,beverages,10,0,2,
172835,Lost,dairy eggs,7,1,8,
172838,Lost,frozen,6,0,4,
172839,Lost,produce,4,0,19,
172843,Lost,produce,6,0,34,
172844,Lost,snacks,5,0,9,
172845,Lost,produce,8,0,11,
172846,Lost,household,5,0,6,
172847,Lost,produce,4,0,3,
172848,Lost,produce,5,0,6,
172850,Lost,produce,8,0,13,
172851,Lost,produce,6,0,10,
172853,Lost,dairy eggs,4,1,7,
172854,Lost,produce,4,1,7,
172856,Lost,produce,3,0,8,
172863,Lost,produce,4,0,34,
172864,Lost,produce,5,1,11,
172865,Lost,dry goods pasta,9,0,11,
172870,Lost,produce,8,0,14,
172873,Lost,breakfast,7,0,5,
172874,Lost,produce,5,0,11,
172879,Lost,produce,4,1,11,
172881,Lost,produce,4,1,1,
172885,Lost,snacks,8,1,8,
172888,Lost,snacks,4,0,10,
172889,Lost,produce,6,0,9,
172892,Lost,produce,6,0,4,
172893,Lost,produce,6,1,8,
172895,Lost,frozen,5,1,2,
172903,Lost,bakery,5,0,8,
172906,Lost,meat seafood,8,0,6,
172908,Lost,snacks,4,0,27,
172915,Lost,produce,9,1,1,
172919,Lost,beverages,5,3,7,
172920,Lost,personal care,4,1,4,
172924,Lost,beverages,5,0,6,
172927,Lost,dairy eggs,4,0,5,
172930,Lost,produce,4,2,5,
172932,Lost,frozen,7,0,15,
172933,Lost,snacks,4,1,4,
172937,Lost,produce,4,1,4,
172938,Lost,household,4,2,1,
172942,Lost,produce,4,0,12,
172948,Lost,snacks,5,0,10,
172949,Lost,dairy eggs,3,0,8,
172951,Lost,produce,5,1,18,
172954,Lost,bakery,6,1,8,
172959,Lost,produce,8,0,12,
172961,Lost,snacks,3,0,13,
172963,Lost,household,7,0,2,
172964,Lost,produce,3,0,20,
172965,Lost,bakery,6,1,3,
172968,Lost,dairy eggs,3,0,10,
172974,Lost,pantry,5,0,6,
172976,Lost,snacks,7,0,13,
172978,Lost,produce,5,1,2,
172980,Lost,produce,4,0,13,
172982,Lost,snacks,8,2,9,
172983,Lost,snacks,5,0,4,
172984,Lost,produce,4,1,5,
172986,Lost,produce,4,0,6,
172990,Lost,dairy eggs,5,0,21,
172991,Lost,produce,5,0,3,
172992,Lost,beverages,3,2,10,
172996,Lost,beverages,3,1,8,
172998,Lost,personal care,4,1,4,
173000,Lost,produce,3,2,11,
173002,Lost,produce,3,2,12,
173003,Lost,produce,3,0,7,
173005,Lost,produce,5,0,6,
173010,Lost,produce,4,0,11,
173012,Lost,produce,4,1,9,
173016,Lost,produce,8,0,7,
173017,Lost,bakery,5,1,4,
173019,Lost,household,4,1,2,
173024,Lost,snacks,6,1,1,
173025,Lost,dairy eggs,6,0,27,
173026,Lost,beverages,5,0,4,
173030,Lost,dairy eggs,4,0,22,
173036,Lost,beverages,3,0,9,
173037,Lost,pets,4,2,4,
173038,Lost,dairy eggs,4,0,17,
173039,Lost,pantry,4,0,29,
173041,Lost,produce,6,0,28,
173042,Lost,frozen,4,0,7,
173045,Lost,produce,4,0,16,
173047,Lost,produce,4,0,8,
173051,Lost,produce,7,0,15,
173052,Lost,snacks,5,1,15,
173053,Lost,produce,9,1,4,
173056,Lost,frozen,5,0,9,
173057,Lost,household,4,1,2,
173058,Lost,beverages,4,1,9,
173060,Lost,produce,7,0,5,
173061,Lost,produce,10,1,12,
173062,Lost,produce,4,0,10,
173063,Lost,dairy eggs,4,1,17,
173064,Lost,snacks,8,1,26,
173066,Lost,beverages,6,1,1,
173067,Lost,produce,9,0,11,
173068,Lost,produce,8,2,4,
173070,Lost,produce,6,0,4,
173076,Lost,produce,3,1,7,
173077,Lost,dairy eggs,3,2,11,
173080,Lost,produce,4,0,33,
173082,Lost,dairy eggs,7,0,3,
173084,Lost,pets,8,0,4,
173085,Lost,snacks,3,0,3,
173086,Lost,produce,3,1,14,
173088,Lost,produce,4,0,12,
173089,Lost,produce,4,0,8,
173098,Lost,produce,7,0,19,
173101,Lost,produce,4,2,10,
173102,Lost,household,5,0,2,
173103,Lost,produce,4,0,6,
173106,Lost,pantry,5,2,7,
173108,Lost,snacks,3,0,13,
173109,Lost,dairy eggs,4,0,10,
173111,Lost,produce,5,1,22,
173115,Lost,produce,3,1,10,
173119,Lost,dairy eggs,7,0,14,
173122,Lost,dairy eggs,5,0,10,
173125,Lost,frozen,6,1,9,
173126,Lost,household,9,0,1,
173130,Lost,frozen,9,1,1,
173135,Lost,produce,7,0,27,
173139,Lost,produce,5,0,12,
173140,Lost,snacks,5,0,8,
173142,Lost,frozen,6,0,6,
173148,Lost,produce,5,2,12,
173149,Lost,produce,7,0,10,
173151,Lost,produce,4,0,14,
173154,Lost,beverages,4,0,15,
173159,Lost,produce,8,1,16,
173161,Lost,pantry,4,1,8,
173163,Lost,produce,4,1,13,
173165,Lost,produce,8,0,18,
173170,Lost,produce,7,0,10,
173173,Lost,beverages,9,1,1,
173177,Lost,dairy eggs,4,0,18,
173179,Lost,produce,4,0,7,
173180,Lost,produce,4,1,10,
173181,Lost,produce,4,1,4,
173182,Lost,dairy eggs,5,0,4,
173184,Lost,produce,5,1,2,
173188,Lost,produce,4,1,10,
173192,Lost,dairy eggs,4,0,17,
173194,Lost,frozen,5,0,13,
173197,Lost,alcohol,6,0,1,
173201,Lost,dairy eggs,9,2,4,
173202,Lost,produce,6,1,3,
173204,Lost,dairy eggs,3,2,6,
173205,Lost,dairy eggs,3,0,19,
173206,Lost,snacks,10,0,15,
173210,Lost,snacks,5,1,1,
173211,Lost,produce,8,0,21,
173212,Lost,produce,5,0,4,
173215,Lost,produce,4,1,14,
173217,Lost,household,5,0,2,
173219,Lost,produce,6,0,6,
173221,Lost,beverages,4,0,7,
173223,Lost,produce,5,0,5,
173225,Lost,dairy eggs,5,1,7,
173226,Lost,dairy eggs,3,1,19,
173227,Lost,dairy eggs,3,1,8,
173229,Lost,produce,4,1,4,
173230,Lost,produce,4,0,4,
173232,Lost,beverages,8,1,1,
173233,Lost,produce,9,0,4,
173237,Lost,produce,4,0,3,
173238,Lost,babies,5,1,2,
173240,Lost,beverages,4,1,3,
173246,Lost,pantry,4,0,1,
173248,Lost,produce,4,0,24,
173249,Lost,produce,7,0,11,
173251,Lost,dairy eggs,5,0,15,
173256,Lost,snacks,6,0,2,
173259,Lost,household,6,0,3,
173260,Lost,beverages,3,2,2,
173261,Lost,produce,7,0,13,
173262,Lost,produce,4,1,22,
173264,Lost,household,4,0,1,
173265,Lost,produce,6,1,8,
173268,Lost,canned goods,3,0,4,
173269,Lost,produce,7,1,10,
173271,Lost,produce,4,1,5,
173276,Lost,produce,4,0,5,
173277,Lost,produce,9,0,18,
173279,Lost,dairy eggs,7,2,3,
173280,Lost,snacks,5,0,5,
173281,Lost,produce,6,0,8,
173283,Lost,beverages,6,1,1,
173286,Lost,dairy eggs,7,2,8,
173289,Lost,produce,8,0,14,
173290,Lost,produce,5,2,3,
173295,Lost,canned goods,4,0,2,
