user_id,clv_12m,clv_tier,trajectory_type
150140,4752.715238148596,High,C
150141,781.0055066866913,At-Risk,C
150142,1246.034482758621,Low,C
150153,1907.9422649888975,Low,D
150154,771.7118241135707,At-Risk,C
150159,4469.998413314058,High,C
150161,11213.063063063064,High,C
150163,1431.2273583538617,Low,C
150167,5319.582597971464,High,C
150171,2223.195854483926,Medium,C
150172,1495.0620615218565,Low,C
150174,1986.2962100031061,Medium,C
150178,1276.3099673963668,Low,C
150180,2160.9651523444627,Medium,C
150181,2314.4110275689222,Medium,C
150185,2626.661573720397,Medium,C
150186,5326.030074040149,High,C
150188,3100.581831831832,Medium,C
150190,1438.1639549436798,Low,C
150195,1368.2317304051494,Low,C
150197,1073.2105732105736,At-Risk,C
150198,2061.5320910973087,Medium,C
150199,2487.608426270136,Medium,C
150200,1609.4799566630552,Low,C
150201,2102.942481982746,Medium,C
150202,1135.2622061482818,At-Risk,C
150204,3311.7022927689595,High,D
150206,2723.098169191919,Medium,C
150207,551.1638632664133,At-Risk,C
150210,1946.1841416728637,Medium,C
150211,1943.5362577027545,Medium,C
150212,2117.2443580606855,Medium,C
150214,283.4117647058824,At-Risk,C
150215,1533.5809018567643,Low,B
150216,919.5137254901957,At-Risk,C
150220,1229.081632653061,Low,C
150221,1842.553463624271,Low,C
150223,670.3657636766102,At-Risk,C
150224,1335.923895253682,Low,C
150225,8002.25767817752,High,C
150228,3824.713070483391,High,D
150229,2195.4124189063946,Medium,D
150230,5408.543417366947,High,C
150234,1594.1576857629043,Low,C
150237,3465.501824817519,High,C
150238,2560.2323282254083,Medium,C
150239,1828.131483620622,Low,D
150242,1990.142735719101,Medium,C
150247,1888.6383089576125,Low,C
150248,2373.539886039886,Medium,C
150250,945.9532932891466,At-Risk,C
150254,1671.409262930258,Low,C
150255,826.1824324324324,At-Risk,C
150261,1256.0720591480908,Low,C
150264,2590.0716776443246,Medium,C
150265,2251.3450026521177,Medium,C
150266,2420.7579672695956,Medium,C
150267,2682.3738450604123,Medium,C
150268,5168.445839874412,High,C
150269,2671.244517421548,Medium,B
150270,913.3021978021977,At-Risk,C
150273,778.0081571208511,At-Risk,C
150275,2777.4074852817494,Medium,C
150277,888.3082204844553,At-Risk,C
150278,1368.300239402901,Low,B
150280,968.5745723301778,At-Risk,C
150281,484.7378048780488,At-Risk,C
150282,918.0640243902438,At-Risk,C
150283,4675.238260266851,High,C
150285,5433.1051147805065,High,C
150288,993.1283068783068,At-Risk,D
150289,1987.5630252100837,Medium,C
150290,3996.290050161268,High,C
150291,4096.601856203008,High,C
150293,1019.111608809257,At-Risk,C
150294,4232.773109243697,High,C
150295,1477.081219990532,Low,C
150296,1454.3498452012386,Low,D
150298,807.5480038679374,At-Risk,A
150299,2682.7562448556814,Medium,C
150301,1132.7039930555557,At-Risk,C
150302,1540.5486885740124,Low,C
150303,2128.360469519121,Medium,C
150304,1744.878048780488,Low,D
150305,3856.9802421606128,High,C
150307,3781.7677358623364,High,C
150310,313.166767310789,At-Risk,C
150311,1542.3172242874844,Low,C
150312,2065.379019877344,Medium,B
150313,10061.880926536549,High,C
150314,2846.046905222437,Medium,C
150316,2757.2145061728397,Medium,C
150317,1998.3144589338833,Medium,D
150319,1352.2361946418807,Low,C
150322,1187.4211823448452,At-Risk,C
150324,1778.5496303287716,Low,C
150325,908.0835815338792,At-Risk,B
150326,11663.218390804599,High,C
150328,1102.630662020906,At-Risk,C
150329,9852.259073842304,High,C
150330,1434.4978165938862,Low,B
150331,762.4160093485247,At-Risk,C
150332,1819.1192266380237,Low,C
150333,2796.674808919707,Medium,D
150337,1027.8400000000001,At-Risk,C
150338,2849.490813648294,Medium,C
150339,572.8894173602854,At-Risk,C
150340,2602.900262467192,Medium,C
150343,2515.2024922118367,Medium,C
150344,2084.8294586797897,Medium,C
150347,1670.9826589595377,Low,C
150348,2694.9855225059223,Medium,C
150349,1274.6519277845775,Low,C
150350,7672.134725879231,High,C
150351,3896.911764705882,High,C
150352,1281.274799493457,Low,C
150355,583.3402850191171,At-Risk,C
150357,4028.722773650821,High,C
150359,1098.25365834418,At-Risk,C
150367,5200.018740629685,High,C
150369,5013.452234342013,High,C
150370,789.8936170212766,At-Risk,C
150371,6147.103448275862,High,C
150372,1404.2925278219398,Low,C
150374,1794.57719017509,Low,C
150375,2170.3804722353193,Medium,C
150377,4097.433574879227,High,C
150379,1123.8568376068374,At-Risk,C
150380,768.3024691358024,At-Risk,C
150383,995.021739130435,At-Risk,C
150385,1762.0689655172405,Low,C
150386,1208.817204301075,At-Risk,C
150387,4899.072115384615,High,C
150388,2020.8567355050548,Medium,B
150389,1230.1345278603321,Low,C
150393,980.2120141342757,At-Risk,C
150394,1168.7192118226603,At-Risk,C
150395,3006.474390136995,Medium,C
150396,1008.8131721709334,At-Risk,C
150399,2978.159340659341,Medium,C
150400,2776.974346076459,Medium,C
150401,2512.7891156462583,Medium,C
150407,1178.0505007758497,At-Risk,C
150408,2428.400900900901,Medium,B
150409,1538.314176245211,Low,C
150410,1139.384325756519,At-Risk,C
150411,1734.7535764491854,Low,C
150414,2660.7986311933682,Medium,C
150415,1218.9160260776493,Low,C
150417,2478.035143769968,Medium,C
150418,1303.5714285714284,Low,B
150420,3930.571383670118,High,C
150421,1578.8646797621734,Low,B
150422,1900.7340823970035,Low,C
150423,1656.7716558460552,Low,C
150425,1794.941176470588,Low,C
150429,1448.032786885246,Low,C
150431,2011.5637651821858,Medium,C
150432,1358.9519140989728,Low,C
150434,1001.7822135091778,At-Risk,C
150437,4020.992537313433,High,C
150438,811.6765423492504,At-Risk,C
150440,915.7017543859648,At-Risk,C
150442,983.2653061224488,At-Risk,C
150443,1868.1102362204724,Low,C
150447,1493.6134235171696,Low,C
150448,1386.2531969309464,Low,C
150451,917.0061728395061,At-Risk,C
150452,1250.0915750915751,Low,C
150453,1812.4367956137673,Low,C
150456,1509.9635831461442,Low,C
150459,540.4807692307693,At-Risk,C
150461,1787.2813990461054,Low,C
150462,829.4621947139512,At-Risk,B
150466,5390.5577285238305,High,C
150467,1734.3971631205677,Low,C
150468,1589.6493212669684,Low,D
150469,2827.8965451422027,Medium,C
150470,2501.3906503793687,Medium,C
150471,938.6714535015388,At-Risk,C
150472,1161.84634740898,At-Risk,C
150473,3616.041838700798,High,C
150475,1099.8946360153254,At-Risk,C
150477,1388.9173606662398,Low,B
150478,674.8881207931598,At-Risk,C
150479,1726.6632937009867,Low,C
150481,8443.44645550528,High,C
150482,6998.115683569435,High,C
150483,2927.5830087182344,Medium,C
150484,1469.2857142857142,Low,C
150485,1661.5566944266495,Low,C
150486,1432.8257191201353,Low,C
150487,2946.8447336561744,Medium,D
150489,3634.2893671425522,High,C
150491,929.218900675024,At-Risk,C
150498,1113.095238095238,At-Risk,C
150499,949.5246927892418,At-Risk,D
150502,726.1694763871831,At-Risk,B
150506,2240.087844254511,Medium,C
150511,1555.9861591695499,Low,C
150512,1050.6542056074766,At-Risk,C
150513,671.285120696478,At-Risk,C
150514,1180.8179189174446,At-Risk,C
150515,3302.3809523809523,High,C
150516,1495.516043051385,Low,C
150518,2775.492669753087,Medium,C
150520,859.5815805288462,At-Risk,C
150521,2509.1457286432164,Medium,C
150525,2003.879479338195,Medium,C
150527,2226.9559500328733,Medium,B
150529,978.7709497206705,At-Risk,B
150532,960.1086956521739,At-Risk,B
150533,4967.010309278351,High,C
150535,3875.7678697806077,High,C
150537,3269.5893580104107,High,C
150540,4160.300646467794,High,C
150541,2828.2608976428796,Medium,D
150543,1247.625469043152,Low,C
150545,2027.079747561675,Medium,C
150547,2980.6380417335477,Medium,C
150548,1544.5472748198717,Low,C
150549,1140.6249999999998,At-Risk,C
150550,1195.6999639616026,At-Risk,C
150551,1300.9596631205675,Low,C
150552,2970.8139216223626,Medium,C
150553,1688.7980137286402,Low,C
150555,2261.613924050633,Medium,C
150558,2090.188787185355,Medium,D
150559,3672.256097560976,High,C
150560,1909.9204289915244,Medium,C
150561,1971.4759679187584,Medium,D
150562,2330.3071083505865,Medium,D
150563,1030.950525012609,At-Risk,C
150565,691.7228464419475,At-Risk,C
150568,955.0387596899226,At-Risk,C
150569,999.9501892807333,At-Risk,C
150570,2200.972590627763,Medium,C
150576,2360.7436230004323,Medium,C
150577,898.2780291603821,At-Risk,C
150579,6015.487943214618,High,C
150581,4048.0258519388963,High,C
150582,1995.06615990991,Medium,C
150584,2613.024991322458,Medium,C
150586,2324.995139460106,Medium,D
150589,1902.8598218471636,Low,D
150590,1842.9508196721313,Low,C
150591,2196.535145888594,Medium,C
150593,2272.43537414966,Medium,C
150596,859.4920696701372,At-Risk,C
150600,2317.533017536155,Medium,C
150601,1127.7794739826402,At-Risk,C
150602,2168.0743423154763,Medium,C
150603,2843.6343634363434,Medium,C
150605,5079.216867469879,High,C
150607,2580.46511627907,Medium,C
150609,510.2440828402366,At-Risk,C
150610,738.503985285101,At-Risk,C
150611,1588.0701754385962,Low,C
150614,5187.551613237887,High,C
150619,1321.064516129032,Low,C
150620,1790.9379869669926,Low,C
150621,750.3484320557491,At-Risk,C
150622,2301.933333333333,Medium,D
150626,1239.2164535216643,Low,C
150627,4601.825667153257,High,C
150629,2640.6659018234186,Medium,C
150630,5004.314477468841,High,C
150631,5948.148148148148,High,C
150633,2108.604901696741,Medium,C
150635,974.6138176879986,At-Risk,A
150636,598.5041175857396,At-Risk,C
150638,4817.47540131193,High,C
150639,1794.6998722860794,Low,C
150640,4377.226970560304,High,C
150645,633.5116397214834,At-Risk,C
150647,7051.292433537833,High,C
150648,5151.326423707253,High,C
150649,929.8155737704917,At-Risk,C
150651,6141.49223534558,High,C
150654,1011.3182533764189,At-Risk,C
150657,1894.0015522785227,Low,D
150661,960.6289361223572,At-Risk,C
150665,2042.9562657695546,Medium,B
150666,3015.980950510605,Medium,C
150667,3377.1701043329904,High,C
150670,1762.436330338236,Low,D
150671,3490.7267847952357,High,C
150673,2208.4466324576406,Medium,C
150674,3875.021258503401,High,C
150675,3662.823594674556,High,C
150677,3710.491573033708,High,C
150678,485.89171974522293,At-Risk,C
150679,882.8420256991687,At-Risk,C
150680,3599.7813211845096,High,C
150684,442.46938775510193,At-Risk,C
150691,3993.6039947894046,High,C
150692,2096.1759239011585,Medium,C
150693,483.08823529411757,At-Risk,C
150694,1049.3295373665478,At-Risk,C
150695,1343.3595083646296,Low,C
150696,868.9263461985726,At-Risk,C
150697,1175.416829309095,At-Risk,C
150698,1331.9252397786433,Low,C
150699,614.8479331762691,At-Risk,C
150701,2647.7930029154522,Medium,C
150704,1007.4,At-Risk,A
150708,2698.252688172043,Medium,B
150709,1372.792081949059,Low,C
150713,1185.401858939311,At-Risk,C
150715,3293.5546875,High,C
150718,1092.4295774647885,At-Risk,C
150719,1434.4526681286548,Low,C
150722,7624.458684456931,High,C
150723,4582.33695652174,High,C
150725,1514.129689489666,Low,C
150728,2191.7988247930743,Medium,C
150729,2309.1836734693875,Medium,C
150730,957.6993363470234,At-Risk,C
150731,1073.2716127401413,At-Risk,C
150734,1380.5495689655174,Low,C
150735,1171.2878254750176,At-Risk,C
150736,3137.7401497883425,Medium,C
150738,1281.1577004219407,Low,C
150739,964.189031844909,At-Risk,A
150741,3411.2175572519086,High,C
150743,5528.08661926309,High,C
150744,1856.25,Low,C
150746,3311.489574979952,High,C
150748,1574.9730312837107,Low,C
150749,1978.5602267929303,Medium,C
150752,4480.1350390902635,High,D
150753,1770.557717250324,Low,C
150755,6376.78597154691,High,C
150757,7483.606557377048,High,D
150758,2706.6462383770076,Medium,C
150761,4898.268398268398,High,C
150769,1277.1833429728165,Low,C
150770,2641.902121626412,Medium,C
150772,1084.2978395061732,At-Risk,C
150774,981.857237276933,At-Risk,C
150776,2496.7489901495287,Medium,D
150777,4817.3803193598,High,C
150778,4994.851190476191,High,C
150780,1946.4045246431454,Medium,C
150783,2496.0626657824932,Medium,B
150784,11690.820870940113,High,C
150785,1779.1189026800537,Low,C
150786,1475.0078212290505,Low,D
150787,4355.018587360595,High,C
150789,2906.5347131641774,Medium,C
150791,667.3089567504383,At-Risk,C
150793,1754.3436630975968,Low,C
150794,3052.8801843317974,Medium,C
150795,1109.407894736842,At-Risk,C
150796,1872.6086956521738,Low,C
150802,3111.063280241068,Medium,C
150803,2982.5639436252122,Medium,C
150805,1259.642581356867,Low,C
150809,8430.387811634348,High,C
150812,5976.526717557252,High,D
150813,3260.7465135356847,High,C
150818,1721.810421709772,Low,B
150819,3966.2527593818986,High,C
150820,2795.5901856763926,Medium,C
150821,3043.4402332361515,Medium,C
150822,2252.317073170732,Medium,C
150823,1324.9110320284697,Low,C
150825,4855.348837209302,High,C
150828,1784.4444444444443,Low,C
150832,2071.323714453485,Medium,C
150837,1203.9930555555554,At-Risk,C
150838,2572.7373264449457,Medium,D
150839,2436.7879325643303,Medium,C
150840,43301.80264970158,High,C
150846,2714.6128680479833,Medium,C
150847,1289.183222958057,Low,C
150849,3805.1663818194115,High,C
150851,1597.3117222754,Low,C
150852,996.3694852941177,At-Risk,C
150854,2536.1654804270465,Medium,C
150855,1608.9934762348555,Low,C
150857,1223.0006645990254,Low,C
150859,1250.500556173526,Low,C
150860,3371.5512123484564,High,C
150865,2384.100418410042,Medium,C
150866,1757.023358585859,Low,C
150867,1579.2303883815605,Low,C
150870,2665.443745632425,Medium,C
150872,3617.1171171171172,High,C
150873,2737.2885773864687,Medium,C
150874,5412.40164740595,High,C
150879,617.7756782291807,At-Risk,C
150880,2709.5947502147806,Medium,C
150881,4541.717081850535,High,C
150886,1179.3057409879839,At-Risk,C
150888,3902.733188720174,High,C
150891,1585.9667359667355,Low,C
150893,1803.6837376460016,Low,D
150894,742.2689075630251,At-Risk,C
150897,1055.9395801331284,At-Risk,A
150899,1445.044296788483,Low,C
150902,3897.0823302840627,High,D
150903,704.9144657863144,At-Risk,C
150907,1860.4506604506605,Low,B
150909,928.950159066808,At-Risk,C
150910,4937.074933203789,High,C
150911,1060.5660377358488,At-Risk,B
150912,847.6630751310425,At-Risk,C
150913,2151.551495355721,Medium,C
150914,2682.343584305408,Medium,C
150915,3344.0617729643,High,C
150917,3295.2568782615085,High,C
150918,910.493402968664,At-Risk,C
150919,1508.950057933985,Low,C
150920,4255.430264778325,High,B
150924,1581.4901175881912,Low,C
150926,422.94290976058926,At-Risk,C
150928,2009.7703349282294,Medium,D
150929,2952.4115653798654,Medium,C
150932,630.4448967723175,At-Risk,C
150933,1214.6218487394956,At-Risk,D
150934,1329.4964028776978,Low,C
150936,1684.0758211041227,Low,C
150937,1380.789111676185,Low,C
150938,3020.5585078670415,Medium,C
150939,4561.133027064816,High,C
150943,817.2455648926235,At-Risk,C
150945,860.9161793372319,At-Risk,C
150950,4031.517681996513,High,C
150951,2163.175535876852,Medium,C
150952,1734.1168156537383,Low,C
150958,1178.047479327821,At-Risk,C
150959,3263.3423734385274,High,C
150962,952.0478783753119,At-Risk,C
150963,1081.0487667106006,At-Risk,D
150964,1563.7492651381538,Low,C
150965,2804.370229007633,Medium,C
150969,1030.3011788384126,At-Risk,C
150970,867.3977086743043,At-Risk,C
150972,3384.738372093023,High,C
150973,680.7439446366782,At-Risk,C
150978,955.9523809523807,At-Risk,C
150982,1475.621945105903,Low,D
150985,1977.2922908838086,Medium,B
150986,2197.797062750333,Medium,C
150989,4600.520833333334,High,C
150991,1633.9108376511224,Low,C
150992,1230.9803921568625,Low,C
150994,1898.3024135446685,Low,C
150995,924.3165467625898,At-Risk,C
150996,1487.9790940766557,Low,C
150998,878.1345029239765,At-Risk,C
151001,2736.619177004755,Medium,C
151003,2041.6217124462762,Medium,C
151005,4984.487176920458,High,C
151006,3419.044605090793,High,D
151007,1436.6109452736316,Low,C
151010,710.0619854721548,At-Risk,C
151014,2072.5031993031434,Medium,C
151015,2379.427120079018,Medium,C
151017,2423.1092436974786,Medium,C
151020,6315.730337078651,High,C
151021,1102.2277227722773,At-Risk,C
151022,6418.306341148981,High,C
151025,711.4652208410477,At-Risk,C
151028,1564.8041360111354,Low,C
151030,7408.709748323992,High,C
151031,1087.5232774674114,At-Risk,C
151032,2767.230576441102,Medium,C
151033,1841.4528432732316,Low,C
151037,4504.575956888782,High,C
151038,2139.525836758661,Medium,C
151039,1359.1272727272728,Low,C
151042,1415.1017003874304,Low,D
151045,13334.886877828058,High,C
151046,954.4540229885056,At-Risk,C
151047,2528.5769336636395,Medium,C
151049,982.6923076923076,At-Risk,C
151050,1838.4228280705634,Low,C
151053,2855.588235294118,Medium,D
151055,2282.9938740248176,Medium,C
151056,2084.353031122382,Medium,C
151058,1669.7542533081287,Low,B
151059,1101.3362592578078,At-Risk,C
151060,3757.301452955282,High,C
151061,29159.561340299042,High,C
151063,1273.6291148183927,Low,C
151064,7286.781968031967,High,C
151067,1110.8695652173913,At-Risk,C
151071,1539.351169159469,Low,D
151072,1400.7071659482758,Low,C
151073,2905.461405244928,Medium,C
151077,3889.6027150180375,High,B
151078,2774.975612135401,Medium,C
151080,1581.5169018085408,Low,C
151083,3663.9406816097226,High,C
151084,1680.7953950811093,Low,C
151090,2533.7786259541986,Medium,C
151093,1488.468945594608,Low,C
151096,1696.3031997514759,Low,B
151097,1544.4447009928422,Low,D
151100,9122.474330357141,High,C
151102,6500.156422026629,High,C
151103,1322.463768115942,Low,B
151104,4783.829787234043,High,C
151105,1586.724238875878,Low,C
151106,4272.719594594594,High,D
151112,3879.814814814814,High,C
151113,5128.913278157611,High,C
151118,1248.5908649173955,Low,C
151120,998.8105413105411,At-Risk,C
151123,2027.2089761570824,Medium,C
151124,7819.258617786439,High,C
151125,820.0314218381774,At-Risk,C
151126,4573.839736169655,High,C
151127,1216.4273067086367,Low,C
151132,1606.0,Low,C
151134,1252.7193627450981,Low,C
151135,1464.8424543946933,Low,B
151136,3614.1571194762687,High,C
151137,3960.372011460958,High,C
151138,3301.9913793103447,High,D
151141,4493.275862068966,High,C
151142,918.981846882399,At-Risk,A
151144,888.7157248046259,At-Risk,C
151148,1680.608237547893,Low,C
151150,1467.41116751269,Low,B
151153,493.4919634415377,At-Risk,C
151154,2093.7606837606836,Medium,C
151155,901.1085340064125,At-Risk,C
151156,403.4785969658903,At-Risk,C
151158,2551.9474313022706,Medium,C
151160,1920.5035891527828,Medium,C
151161,1997.0471362016988,Medium,C
151163,4930.214458664822,High,C
151164,1276.6061224489795,Low,C
151165,5170.619282195637,High,C
151168,2798.269093914282,Medium,C
151169,2746.6082196467523,Medium,C
151170,924.4309006615615,At-Risk,A
151171,657.7110389610388,At-Risk,C
151174,1932.796090572452,Medium,B
151175,2651.9056429232196,Medium,C
151177,3390.3765690376567,High,C
151178,2278.014184397163,Medium,C
151179,1480.2752857318424,Low,C
151181,1301.565934065934,Low,C
151185,767.2771334602735,At-Risk,C
151186,2343.3852140077825,Medium,C
151188,2163.2543103448274,Medium,D
151189,1144.9005404162353,At-Risk,C
151191,2803.1991729451083,Medium,C
151197,1251.5948963317383,Low,C
151200,2536.8610547667345,Medium,C
151201,1363.9009661835748,Low,C
151202,1547.123360984747,Low,C
151203,1808.5001614465614,Low,C
151204,12295.018315018315,High,C
151206,5283.430527383366,High,D
151209,2938.8117730222993,Medium,C
151213,4502.357954545454,High,C
151216,1941.1764705882351,Medium,C
151218,1055.1549865229108,At-Risk,C
151219,2365.7629288514563,Medium,C
151221,1464.4047190201727,Low,D
151222,1799.0917042319854,Low,C
151224,2013.4594995759117,Medium,C
151227,680.3337612323492,At-Risk,C
151232,1701.8137124634604,Low,C
151233,1554.3237807943692,Low,C
151236,3774.5933200657605,High,C
151237,5105.5665709111345,High,C
151242,6740.024261452833,High,C
151244,1995.7727031332981,Medium,C
151246,1619.553102276949,Low,C
151247,4961.486080006471,High,C
151249,1171.2268971978535,At-Risk,C
151252,1322.3516949152543,Low,C
151253,536.2586423632935,At-Risk,C
151254,6537.582236842106,High,C
151257,1650.7131960335623,Low,C
151259,3301.3897117079823,High,C
151260,1375.6512605042017,Low,C
151262,2548.5283687943265,Medium,C
151264,1940.039534372941,Medium,C
151265,1247.0555809002437,Low,C
151266,1929.4960719088401,Medium,C
151267,2559.8940311418687,Medium,C
151271,2296.100813743219,Medium,C
151272,579.0865384615385,At-Risk,C
151273,733.1101643335362,At-Risk,C
151274,2170.2702702702704,Medium,C
151276,2392.6761347813976,Medium,C
151278,5192.455253797075,High,C
151279,1080.6039277183127,At-Risk,C
151282,3662.4961959829584,High,C
151286,942.4180327868854,At-Risk,C
151287,1605.2319464371114,Low,B
151291,1912.5947311439916,Medium,C
151292,4949.3105209397345,High,C
151294,2590.322580645161,Medium,C
151302,3561.068973912392,High,C
151303,1279.799851742031,Low,C
151304,4734.827371048253,High,C
151305,3509.278427842785,High,C
151307,4673.544973544974,High,C
151308,4985.179765886288,High,C
151310,2542.5625493485986,Medium,D
151311,3562.5020208733768,High,C
151312,2538.6743308783907,Medium,C
151313,911.1035389765663,At-Risk,C
151314,2208.2717207054498,Medium,C
151317,1809.5774647887324,Low,C
151318,1221.0196779964222,Low,C
151319,2506.2577639751557,Medium,C
151320,3008.4225352112676,Medium,C
151323,4155.236410601976,High,C
151325,1199.3598862019915,At-Risk,C
151326,639.840637450199,At-Risk,C
151328,1100.0,At-Risk,C
151330,889.2931349734042,At-Risk,A
151332,539.0984654731458,At-Risk,C
151334,3439.2259147119985,High,C
151335,377.58620689655163,At-Risk,C
151336,3766.784993718832,High,C
151338,2176.6615353724656,Medium,C
151339,4562.110549771218,High,C
151341,1817.8824796642275,Low,C
151342,1340.5864197530868,Low,D
151344,1413.1698113207547,Low,C
151348,7180.601118359739,High,C
151349,934.6361185983827,At-Risk,C
151350,3523.986927006318,High,C
151356,5178.443041049307,High,C
151357,2448.21884827044,Medium,C
151359,1318.055555555556,Low,C
151360,987.2950819672133,At-Risk,C
151361,7755.131321134511,High,C
151362,4657.429799604156,High,C
151363,2624.754848550883,Medium,C
151364,4923.008788037145,High,C
151366,1646.628909653577,Low,C
151367,1401.8207177887427,Low,C
151368,2613.9322916666674,Medium,C
151369,1801.8043657131795,Low,C
151370,6319.674534525729,High,C
151371,4946.0012685531065,High,C
151374,1403.7330933036453,Low,C
151376,2013.8740404324583,Medium,C
151378,5116.717408408305,High,C
151382,2654.846014492753,Medium,C
151383,2404.9547995307425,Medium,C
151384,1261.2565445026175,Low,C
151386,10453.408688466534,High,C
151387,647.1589058938455,At-Risk,B
151391,1361.210826210826,Low,C
151392,4826.542553191489,High,C
151393,3998.7979202234987,High,C
151394,4945.457224326362,High,C
151395,1593.5973419540228,Low,D
151397,1357.5307377049182,Low,C
151398,3212.0,High,C
151401,4696.004162330906,High,C
151402,2746.4228862509663,Medium,C
151403,2764.1130270159647,Medium,C
151404,1568.7423687423686,Low,C
151405,1109.2164855072463,At-Risk,C
151407,250.28571428571408,At-Risk,B
151408,3011.25,Medium,C
151409,9829.931932733523,High,C
151410,1668.2927952828452,Low,B
151411,2801.502119927317,Medium,C
151412,1115.2777777777778,At-Risk,C
151413,22842.988235294117,High,C
151414,812.9262574595055,At-Risk,C
151415,3653.2646160558465,High,C
151417,731.5113871635609,At-Risk,C
151418,808.3384412277807,At-Risk,B
151419,1412.7969924812028,Low,C
151423,1167.905623787977,At-Risk,C
151424,2029.2880613362538,Medium,D
151425,2735.5435559437783,Medium,C
151426,6528.260869565217,High,C
151427,961.7813588850174,At-Risk,C
151428,970.4178071579818,At-Risk,C
151429,3017.0520231213873,Medium,B
151430,3374.0068586174116,High,C
151434,1787.4086378737547,Low,C
151436,1314.658505154639,Low,C
151437,1286.3779569605383,Low,C
151440,1205.095108695652,At-Risk,B
151441,3679.127948964853,High,D
151442,2280.1234567901233,Medium,C
151443,3634.1966269211584,High,C
151444,2793.977919036467,Medium,C
151445,1471.7741935483873,Low,C
151446,6295.364714337047,High,C
151449,828.3008252063014,At-Risk,A
151450,1154.6405228758167,At-Risk,C
151451,3067.658590529808,Medium,C
151452,4866.6958755461665,High,C
151453,3830.2798865819086,High,C
151455,1690.2346445824705,Low,C
151456,1156.7271679631228,At-Risk,C
151458,4208.208447492782,High,C
151459,2556.239388794567,Medium,C
151460,1410.2031930333812,Low,C
151461,3297.996663943355,High,C
151464,5753.8205661518505,High,C
151466,1182.9271708683473,At-Risk,C
151469,3528.193325661681,High,C
151470,8653.58646293569,High,C
151471,1676.5934065934066,Low,B
151474,1790.6954887218044,Low,C
151475,2593.756637783914,Medium,C
151478,1880.30303030303,Low,C
151482,1077.0491803278687,At-Risk,C
151485,2737.1148163782186,Medium,C
151487,3761.2961901402236,High,C
151488,1130.8437067773168,At-Risk,C
151489,2663.282581418431,Medium,C
151492,1265.6248708944433,Low,C
151493,1490.930378346486,Low,C
151494,2489.2314966133226,Medium,C
151495,1072.7989378474815,At-Risk,C
151497,2243.1344262295083,Medium,D
151499,791.6346692825111,At-Risk,C
151500,1855.4557124518608,Low,B
151502,1320.7236842105262,Low,C
151503,4289.529914529915,High,D
151504,1717.3203719357564,Low,C
151505,1201.023353450538,At-Risk,C
151511,3013.2323897300857,Medium,C
151514,8353.67730095991,High,C
151518,2805.3691275167785,Medium,C
151519,3181.5957991803275,High,C
151520,3850.8279914529912,High,C
151521,1623.356923414527,Low,D
151524,1884.591836734694,Low,C
151525,962.2342481638965,At-Risk,C
151527,3027.847655191109,Medium,C
151528,2006.2840702604483,Medium,C
151530,1708.8472906403942,Low,C
151531,2172.5729442970824,Medium,C
151533,2653.3521981989943,Medium,C
151535,1567.9179566563469,Low,B
151537,2245.0316580926,Medium,C
151541,1667.0697609394654,Low,C
151543,1232.2250639386189,Low,C
151544,2683.1476997578698,Medium,C
151546,1639.4904458598724,Low,C
151548,1032.8442028985507,At-Risk,D
151551,1142.7893738140417,At-Risk,C
151557,958.996815286624,At-Risk,C
151558,2492.4314455008953,Medium,D
151559,3681.2019897578148,High,C
151560,2920.060331825037,Medium,C
151561,1072.3531023147514,At-Risk,C
151562,1200.291660337232,At-Risk,D
151564,1452.3925141859454,Low,C
151567,465.6143580303727,At-Risk,C
151568,1284.9489795918366,Low,C
151569,3727.2996810843133,High,C
151570,5702.051571616788,High,C
151571,1002.5564803804996,At-Risk,C
151574,2290.3197925669833,Medium,C
151575,2459.4347009082367,Medium,C
151580,1667.54693123237,Low,C
151581,2241.835229667088,Medium,B
151584,1343.878987810275,Low,D
151586,4070.9086617890016,High,C
151588,4525.1680911680905,High,C
151589,1570.1842275371687,Low,C
151591,1869.5121951219512,Low,C
151595,1960.2082622055307,Medium,C
151597,3599.4809688581313,High,C
151598,12750.120288692866,High,C
151599,2518.5392051557465,Medium,C
151600,1012.9214845961025,At-Risk,A
151601,2371.9119226638027,Medium,C
151602,1755.1912568306018,Low,C
151603,1436.1831761006288,Low,C
151606,8260.74153697087,High,C
151608,4310.723244147157,High,C
151611,1950.9500228921177,Medium,C
151612,2227.5349310826273,Medium,C
151613,1173.4554199038105,At-Risk,C
151614,1197.371580211032,At-Risk,C
151618,6357.826172130077,High,C
151621,3427.794305450746,High,C
151622,2276.220472440945,Medium,C
151628,6574.467984934086,High,C
151629,1194.8679016094743,At-Risk,B
151630,2404.785427601111,Medium,C
151632,1986.6977267250386,Medium,C
151633,5386.847659763557,High,D
151634,2356.1052239203373,Medium,C
151637,794.541972550271,At-Risk,A
151638,6433.426265590609,High,C
151639,1553.6500268384325,Low,D
151640,8802.766236093097,High,C
151641,1318.7413764092212,Low,D
151643,1519.10480349345,Low,C
151647,2947.695462701871,Medium,D
151649,1566.0335195530727,Low,C
151650,911.2970711297072,At-Risk,C
151652,11457.472994034502,High,C
151654,6013.656387665198,High,C
151655,2170.666131621188,Medium,C
151656,1672.9166666666667,Low,C
151657,4849.949731903485,High,D
151659,418.5888914952954,At-Risk,C
151663,4192.360191211196,High,C
151664,4252.8461480608685,High,C
