user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
140386,10.0,16,41,3,3,1,331,Loyal
140387,10.0,24,196,3,4,3,343,Champions
140388,30.0,8,175,1,2,3,123,Lost
140389,2.0,6,44,4,2,1,421,Loyal
140390,10.0,9,56,3,2,2,322,Loyal
140391,30.0,8,31,1,2,1,121,Lost
140392,30.0,6,10,1,2,1,121,Lost
140393,11.0,15,172,3,3,3,333,Champions
140394,6.0,6,43,4,2,1,421,Loyal
140395,2.0,100,594,4,4,4,444,Champions
140396,8.0,13,97,3,3,3,333,Champions
140397,13.0,17,186,3,3,3,333,Champions
140398,30.0,6,37,1,2,1,121,Lost
140399,30.0,7,45,1,2,2,122,Lost
140400,13.0,40,669,3,4,4,344,Champions
140401,30.0,5,36,1,1,1,111,Lost
140402,6.0,5,107,4,1,3,413,Lost
140403,22.0,23,206,2,4,4,244,At Risk
140404,30.0,3,74,1,1,2,112,Lost
140405,12.0,13,200,3,3,4,334,Champions
140406,8.0,38,429,3,4,4,344,Champions
140407,0.0,13,201,4,3,4,434,Champions
140408,17.0,14,172,2,3,3,233,At Risk
140409,5.0,3,9,4,1,1,411,Lost
140410,10.0,24,104,3,4,3,343,Champions
140411,30.0,12,51,1,3,2,132,At Risk
140412,30.0,13,153,1,3,3,133,At Risk
140413,14.0,13,103,3,3,3,333,Champions
140414,30.0,6,100,1,2,3,123,Lost
140415,7.0,8,81,3,2,2,322,Loyal
140416,30.0,4,42,1,1,1,111,Lost
140417,14.0,5,25,3,1,1,311,Lost
140418,14.0,3,53,3,1,2,312,Lost
140419,16.0,18,119,2,3,3,233,At Risk
140420,30.0,4,6,1,1,1,111,Lost
140421,30.0,7,61,1,2,2,122,Lost
140422,2.0,10,61,4,2,2,422,Loyal
140423,10.0,16,102,3,3,3,333,Champions
140424,13.0,6,120,3,2,3,323,Loyal
140425,4.0,49,162,4,4,3,443,Champions
140426,1.0,4,12,4,1,1,411,Lost
140427,30.0,4,11,1,1,1,111,Lost
140428,12.0,6,59,3,2,2,322,Loyal
140429,30.0,10,139,1,2,3,123,Lost
140430,18.0,5,74,2,1,2,212,Lost
140431,28.0,5,37,2,1,1,211,Lost
140432,7.0,54,460,3,4,4,344,Champions
140433,2.0,59,540,4,4,4,444,Champions
140434,30.0,9,74,1,2,2,122,Lost
140435,30.0,4,10,1,1,1,111,Lost
140436,9.0,9,102,3,2,3,323,Loyal
140437,30.0,10,53,1,2,2,122,Lost
140438,7.0,34,604,3,4,4,344,Champions
140439,30.0,6,27,1,2,1,121,Lost
140440,4.0,97,2306,4,4,4,444,Champions
140441,30.0,5,13,1,1,1,111,Lost
140442,15.0,4,26,2,1,1,211,Lost
140443,12.0,7,35,3,2,1,321,Loyal
140444,15.0,12,131,2,3,3,233,At Risk
140445,8.0,7,39,3,2,1,321,Loyal
140446,6.0,5,92,4,1,3,413,Lost
140447,30.0,11,273,1,3,4,134,At Risk
140448,23.0,18,68,2,3,2,232,At Risk
140449,30.0,10,81,1,2,2,122,Lost
140450,30.0,3,18,1,1,1,111,Lost
140451,8.0,24,250,3,4,4,344,Champions
140452,30.0,11,82,1,3,2,132,At Risk
140453,4.0,9,81,4,2,2,422,Loyal
140454,5.0,10,16,4,2,1,421,Loyal
140455,30.0,11,106,1,3,3,133,At Risk
140456,28.0,26,187,2,4,3,243,At Risk
140457,30.0,6,13,1,2,1,121,Lost
140458,13.0,40,605,3,4,4,344,Champions
140459,30.0,7,79,1,2,2,122,Lost
140460,2.0,44,320,4,4,4,444,Champions
140461,6.0,35,682,4,4,4,444,Champions
140462,30.0,6,27,1,2,1,121,Lost
140463,30.0,4,6,1,1,1,111,Lost
140464,17.0,36,379,2,4,4,244,At Risk
140465,30.0,8,57,1,2,2,122,Lost
140466,12.0,10,136,3,2,3,323,Loyal
140467,10.0,7,68,3,2,2,322,Loyal
140468,3.0,9,33,4,2,1,421,Loyal
140469,16.0,5,69,2,1,2,212,Lost
140470,7.0,12,172,3,3,3,333,Champions
140471,15.0,49,257,2,4,4,244,At Risk
140472,11.0,4,44,3,1,1,311,Lost
140473,9.0,8,68,3,2,2,322,Loyal
140474,18.0,41,436,2,4,4,244,At Risk
140475,13.0,6,92,3,2,3,323,Loyal
140476,1.0,14,118,4,3,3,433,Champions
140477,30.0,11,177,1,3,3,133,At Risk
140478,24.0,22,79,2,4,2,242,At Risk
140479,15.0,12,120,2,3,3,233,At Risk
140480,8.0,28,658,3,4,4,344,Champions
140481,30.0,14,75,1,3,2,132,At Risk
140482,10.0,20,333,3,4,4,344,Champions
140483,30.0,6,74,1,2,2,122,Lost
140484,30.0,6,105,1,2,3,123,Lost
140485,27.0,6,69,2,2,2,222,Lost
140486,0.0,38,98,4,4,3,443,Champions
140487,3.0,13,154,4,3,3,433,Champions
140488,9.0,22,140,3,4,3,343,Champions
140489,29.0,19,75,2,3,2,232,At Risk
140490,16.0,16,20,2,3,1,231,At Risk
140491,30.0,4,73,1,1,2,112,Lost
140492,20.0,13,98,2,3,3,233,At Risk
140493,17.0,25,287,2,4,4,244,At Risk
140494,14.0,5,31,3,1,1,311,Lost
140495,19.0,7,21,2,2,1,221,Lost
140496,7.0,30,320,3,4,4,344,Champions
140497,17.0,4,6,2,1,1,211,Lost
140498,30.0,7,46,1,2,2,122,Lost
140499,14.0,19,549,3,3,4,334,Champions
140500,30.0,15,248,1,3,4,134,At Risk
140501,5.0,6,98,4,2,3,423,Loyal
140502,2.0,9,82,4,2,2,422,Loyal
140503,30.0,4,27,1,1,1,111,Lost
140504,30.0,4,33,1,1,1,111,Lost
140505,29.0,13,236,2,3,4,234,At Risk
140506,8.0,61,668,3,4,4,344,Champions
140507,4.0,17,253,4,3,4,434,Champions
140508,30.0,5,36,1,1,1,111,Lost
140509,14.0,9,61,3,2,2,322,Loyal
140510,10.0,30,806,3,4,4,344,Champions
140511,28.0,3,10,2,1,1,211,Lost
140512,30.0,19,30,1,3,1,131,At Risk
140513,30.0,9,57,1,2,2,122,Lost
140514,4.0,17,301,4,3,4,434,Champions
140515,9.0,21,492,3,4,4,344,Champions
140516,9.0,10,197,3,2,4,324,Loyal
140517,10.0,5,40,3,1,1,311,Lost
140518,30.0,13,224,1,3,4,134,At Risk
140519,7.0,3,53,3,1,2,312,Lost
140520,30.0,8,103,1,2,3,123,Lost
140521,30.0,5,10,1,1,1,111,Lost
140522,6.0,16,281,4,3,4,434,Champions
140523,30.0,4,42,1,1,1,111,Lost
140524,28.0,11,94,2,3,3,233,At Risk
140525,12.0,13,119,3,3,3,333,Champions
140526,17.0,3,46,2,1,2,212,Lost
140527,4.0,27,199,4,4,4,444,Champions
140528,7.0,42,405,3,4,4,344,Champions
140529,10.0,8,49,3,2,2,322,Loyal
140530,6.0,28,277,4,4,4,444,Champions
140531,9.0,16,78,3,3,2,332,Loyal
140532,30.0,3,26,1,1,1,111,Lost
140533,9.0,19,169,3,3,3,333,Champions
140534,3.0,33,495,4,4,4,444,Champions
140535,7.0,5,35,3,1,1,311,Lost
140536,17.0,10,136,2,2,3,223,Lost
140537,6.0,5,46,4,1,2,412,Lost
140538,2.0,32,357,4,4,4,444,Champions
140539,5.0,20,645,4,4,4,444,Champions
140540,3.0,90,1281,4,4,4,444,Champions
140541,30.0,5,6,1,1,1,111,Lost
140542,12.0,4,39,3,1,1,311,Lost
140543,14.0,45,202,3,4,4,344,Champions
140544,9.0,4,31,3,1,1,311,Lost
140545,27.0,8,81,2,2,2,222,Lost
140546,30.0,3,69,1,1,2,112,Lost
140547,30.0,16,192,1,3,3,133,At Risk
140548,6.0,22,255,4,4,4,444,Champions
140549,30.0,3,5,1,1,1,111,Lost
140550,7.0,25,279,3,4,4,344,Champions
140551,28.0,6,44,2,2,1,221,Lost
140552,15.0,32,231,2,4,4,244,At Risk
140553,0.0,4,106,4,1,3,413,Lost
140554,30.0,7,37,1,2,1,121,Lost
140555,9.0,20,245,3,4,4,344,Champions
140556,14.0,5,15,3,1,1,311,Lost
140557,18.0,5,62,2,1,2,212,Lost
140558,14.0,7,35,3,2,1,321,Loyal
140559,30.0,24,263,1,4,4,144,At Risk
140560,30.0,9,192,1,2,3,123,Lost
140561,30.0,12,130,1,3,3,133,At Risk
140562,7.0,36,229,3,4,4,344,Champions
140563,4.0,36,227,4,4,4,444,Champions
140564,10.0,43,195,3,4,3,343,Champions
140565,30.0,11,69,1,3,2,132,At Risk
140566,1.0,17,50,4,3,2,432,Loyal
140567,16.0,44,623,2,4,4,244,At Risk
140568,30.0,5,47,1,1,2,112,Lost
140569,30.0,16,128,1,3,3,133,At Risk
140570,4.0,5,37,4,1,1,411,Lost
140571,12.0,11,169,3,3,3,333,Champions
140572,30.0,6,22,1,2,1,121,Lost
140573,30.0,8,82,1,2,2,122,Lost
140574,30.0,12,39,1,3,1,131,At Risk
140575,6.0,25,59,4,4,2,442,Loyal
140576,5.0,13,66,4,3,2,432,Loyal
140577,0.0,10,280,4,2,4,424,Loyal
140578,6.0,51,883,4,4,4,444,Champions
140579,6.0,26,284,4,4,4,444,Champions
140580,13.0,27,245,3,4,4,344,Champions
140581,7.0,6,147,3,2,3,323,Loyal
140582,12.0,15,130,3,3,3,333,Champions
140583,23.0,5,64,2,1,2,212,Lost
140584,27.0,5,33,2,1,1,211,Lost
140585,17.0,13,205,2,3,4,234,At Risk
140586,7.0,29,378,3,4,4,344,Champions
140587,7.0,22,296,3,4,4,344,Champions
140588,30.0,3,16,1,1,1,111,Lost
140589,20.0,9,115,2,2,3,223,Lost
140590,27.0,11,53,2,3,2,232,At Risk
140591,30.0,7,162,1,2,3,123,Lost
140592,30.0,6,105,1,2,3,123,Lost
140593,6.0,39,294,4,4,4,444,Champions
140594,18.0,4,25,2,1,1,211,Lost
140595,2.0,75,501,4,4,4,444,Champions
140596,30.0,6,45,1,2,2,122,Lost
140597,14.0,9,214,3,2,4,324,Loyal
140598,15.0,14,226,2,3,4,234,At Risk
140599,21.0,14,90,2,3,2,232,At Risk
140600,21.0,16,106,2,3,3,233,At Risk
140601,7.0,41,658,3,4,4,344,Champions
140602,30.0,6,44,1,2,1,121,Lost
140603,0.0,20,105,4,4,3,443,Champions
140604,30.0,9,55,1,2,2,122,Lost
140605,30.0,13,187,1,3,3,133,At Risk
140606,13.0,3,23,3,1,1,311,Lost
140607,5.0,22,456,4,4,4,444,Champions
140608,5.0,26,211,4,4,4,444,Champions
140609,3.0,89,797,4,4,4,444,Champions
140610,13.0,4,11,3,1,1,311,Lost
140611,12.0,4,33,3,1,1,311,Lost
140612,13.0,7,86,3,2,2,322,Loyal
140613,30.0,25,178,1,4,3,143,At Risk
140614,30.0,3,13,1,1,1,111,Lost
140615,8.0,12,157,3,3,3,333,Champions
140616,23.0,23,33,2,4,1,241,At Risk
140617,7.0,17,296,3,3,4,334,Champions
140618,2.0,19,181,4,3,3,433,Champions
140619,13.0,14,124,3,3,3,333,Champions
140620,4.0,34,134,4,4,3,443,Champions
140621,3.0,46,696,4,4,4,444,Champions
140622,30.0,4,61,1,1,2,112,Lost
140623,22.0,6,24,2,2,1,221,Lost
140624,7.0,20,176,3,4,3,343,Champions
140625,8.0,4,56,3,1,2,312,Lost
140626,3.0,35,205,4,4,4,444,Champions
140627,30.0,6,49,1,2,2,122,Lost
140628,4.0,29,496,4,4,4,444,Champions
140629,16.0,12,110,2,3,3,233,At Risk
140630,2.0,56,543,4,4,4,444,Champions
140631,28.0,10,98,2,2,3,223,Lost
140632,27.0,11,28,2,3,1,231,At Risk
140633,11.0,8,138,3,2,3,323,Loyal
140634,30.0,4,74,1,1,2,112,Lost
140635,3.0,30,179,4,4,3,443,Champions
140636,30.0,5,19,1,1,1,111,Lost
140637,30.0,6,45,1,2,2,122,Lost
140638,30.0,8,75,1,2,2,122,Lost
140639,9.0,21,142,3,4,3,343,Champions
140640,20.0,4,28,2,1,1,211,Lost
140641,14.0,4,80,3,1,2,312,Lost
140642,30.0,9,87,1,2,2,122,Lost
140643,6.0,17,235,4,3,4,434,Champions
140644,11.0,8,57,3,2,2,322,Loyal
140645,2.0,5,54,4,1,2,412,Lost
140646,19.0,8,79,2,2,2,222,Lost
140647,30.0,6,61,1,2,2,122,Lost
140648,7.0,9,139,3,2,3,323,Loyal
140649,0.0,7,152,4,2,3,423,Loyal
140650,8.0,7,111,3,2,3,323,Loyal
140651,30.0,9,188,1,2,3,123,Lost
140652,30.0,7,68,1,2,2,122,Lost
140653,6.0,10,171,4,2,3,423,Loyal
140654,30.0,8,82,1,2,2,122,Lost
140655,8.0,14,126,3,3,3,333,Champions
140656,8.0,8,60,3,2,2,322,Loyal
140657,12.0,15,79,3,3,2,332,Loyal
140658,8.0,26,218,3,4,4,344,Champions
140659,8.0,26,363,3,4,4,344,Champions
140660,25.0,5,15,2,1,1,211,Lost
140661,30.0,3,29,1,1,1,111,Lost
140662,30.0,11,73,1,3,2,132,At Risk
140663,21.0,7,78,2,2,2,222,Lost
140664,26.0,10,70,2,2,2,222,Lost
140665,1.0,100,423,4,4,4,444,Champions
140666,24.0,10,17,2,2,1,221,Lost
140667,14.0,7,69,3,2,2,322,Loyal
140668,23.0,50,595,2,4,4,244,At Risk
140669,30.0,22,47,1,4,2,142,At Risk
140670,10.0,13,197,3,3,4,334,Champions
140671,3.0,85,608,4,4,4,444,Champions
140672,8.0,100,1089,3,4,4,344,Champions
140673,30.0,8,196,1,2,3,123,Lost
140674,30.0,4,72,1,1,2,112,Lost
140675,12.0,14,52,3,3,2,332,Loyal
140676,22.0,13,152,2,3,3,233,At Risk
140677,10.0,13,25,3,3,1,331,Loyal
140678,14.0,7,104,3,2,3,323,Loyal
140679,30.0,14,146,1,3,3,133,At Risk
140680,22.0,10,45,2,2,2,222,Lost
140681,23.0,18,73,2,3,2,232,At Risk
140682,30.0,4,29,1,1,1,111,Lost
140683,30.0,4,40,1,1,1,111,Lost
140684,30.0,13,230,1,3,4,134,At Risk
140685,11.0,6,104,3,2,3,323,Loyal
140686,10.0,8,73,3,2,2,322,Loyal
140687,6.0,30,110,4,4,3,443,Champions
140688,30.0,4,32,1,1,1,111,Lost
140689,22.0,30,388,2,4,4,244,At Risk
140690,21.0,8,96,2,2,3,223,Lost
140691,27.0,12,131,2,3,3,233,At Risk
140692,30.0,7,50,1,2,2,122,Lost
140693,30.0,4,5,1,1,1,111,Lost
140694,30.0,92,568,1,4,4,144,At Risk
140695,8.0,32,167,3,4,3,343,Champions
140696,28.0,11,143,2,3,3,233,At Risk
140697,2.0,11,144,4,3,3,433,Champions
140698,2.0,44,690,4,4,4,444,Champions
140699,1.0,16,76,4,3,2,432,Loyal
140700,24.0,13,23,2,3,1,231,At Risk
140701,30.0,11,136,1,3,3,133,At Risk
140702,10.0,22,196,3,4,3,343,Champions
140703,10.0,10,65,3,2,2,322,Loyal
140704,18.0,13,180,2,3,3,233,At Risk
140705,21.0,7,68,2,2,2,222,Lost
140706,2.0,7,16,4,2,1,421,Loyal
140707,2.0,6,18,4,2,1,421,Loyal
140708,30.0,13,145,1,3,3,133,At Risk
140709,6.0,6,50,4,2,2,422,Loyal
140710,30.0,11,67,1,3,2,132,At Risk
140711,30.0,7,86,1,2,2,122,Lost
140712,30.0,6,62,1,2,2,122,Lost
140713,10.0,7,53,3,2,2,322,Loyal
140714,25.0,18,207,2,3,4,234,At Risk
140715,30.0,3,6,1,1,1,111,Lost
140716,30.0,8,20,1,2,1,121,Lost
140717,27.0,4,12,2,1,1,211,Lost
140718,1.0,10,188,4,2,3,423,Loyal
140719,8.0,5,60,3,1,2,312,Lost
140720,6.0,9,107,4,2,3,423,Loyal
140721,6.0,46,1155,4,4,4,444,Champions
140722,29.0,9,285,2,2,4,224,Lost
140723,5.0,19,78,4,3,2,432,Loyal
140724,3.0,5,43,4,1,1,411,Lost
140725,17.0,15,81,2,3,2,232,At Risk
140726,15.0,12,78,2,3,2,232,At Risk
140727,18.0,5,64,2,1,2,212,Lost
140728,16.0,21,41,2,4,1,241,At Risk
140729,30.0,11,140,1,3,3,133,At Risk
140730,4.0,8,28,4,2,1,421,Loyal
140731,4.0,58,625,4,4,4,444,Champions
140732,30.0,5,21,1,1,1,111,Lost
140733,7.0,5,34,3,1,1,311,Lost
140734,1.0,3,23,4,1,1,411,Lost
140735,14.0,9,78,3,2,2,322,Loyal
140736,18.0,8,80,2,2,2,222,Lost
140737,30.0,11,147,1,3,3,133,At Risk
140738,30.0,7,9,1,2,1,121,Lost
140739,10.0,26,85,3,4,2,342,Loyal
140740,12.0,27,212,3,4,4,344,Champions
140741,30.0,8,46,1,2,2,122,Lost
140742,15.0,32,453,2,4,4,244,At Risk
140743,30.0,5,21,1,1,1,111,Lost
140744,7.0,12,155,3,3,3,333,Champions
140745,7.0,7,149,3,2,3,323,Loyal
140746,28.0,10,117,2,2,3,223,Lost
140747,5.0,17,91,4,3,3,433,Champions
140748,7.0,34,315,3,4,4,344,Champions
140749,5.0,7,122,4,2,3,423,Loyal
140750,25.0,18,110,2,3,3,233,At Risk
140751,30.0,7,71,1,2,2,122,Lost
140752,30.0,4,24,1,1,1,111,Lost
140753,1.0,100,441,4,4,4,444,Champions
140754,28.0,6,103,2,2,3,223,Lost
140755,30.0,5,54,1,1,2,112,Lost
140756,7.0,13,168,3,3,3,333,Champions
140757,27.0,21,247,2,4,4,244,At Risk
140758,30.0,7,60,1,2,2,122,Lost
140759,19.0,9,65,2,2,2,222,Lost
140760,22.0,6,15,2,2,1,221,Lost
140761,9.0,15,102,3,3,3,333,Champions
140762,21.0,13,108,2,3,3,233,At Risk
140763,3.0,33,209,4,4,4,444,Champions
140764,30.0,9,82,1,2,2,122,Lost
140765,8.0,4,18,3,1,1,311,Lost
140766,14.0,34,569,3,4,4,344,Champions
140767,20.0,14,129,2,3,3,233,At Risk
140768,30.0,12,29,1,3,1,131,At Risk
140769,30.0,8,112,1,2,3,123,Lost
140770,17.0,14,74,2,3,2,232,At Risk
140771,12.0,3,85,3,1,2,312,Lost
140772,27.0,22,117,2,4,3,243,At Risk
140773,10.0,7,30,3,2,1,321,Loyal
140774,30.0,7,130,1,2,3,123,Lost
140775,16.0,11,109,2,3,3,233,At Risk
140776,8.0,28,202,3,4,4,344,Champions
140777,2.0,48,286,4,4,4,444,Champions
140778,29.0,8,103,2,2,3,223,Lost
140779,5.0,9,80,4,2,2,422,Loyal
140780,17.0,12,108,2,3,3,233,At Risk
140781,30.0,6,29,1,2,1,121,Lost
140782,21.0,13,99,2,3,3,233,At Risk
140783,11.0,18,125,3,3,3,333,Champions
140784,30.0,6,10,1,2,1,121,Lost
140785,30.0,5,153,1,1,3,113,Lost
140786,30.0,4,8,1,1,1,111,Lost
140787,30.0,4,9,1,1,1,111,Lost
140788,30.0,14,81,1,3,2,132,At Risk
140789,21.0,4,25,2,1,1,211,Lost
140790,30.0,12,125,1,3,3,133,At Risk
140791,19.0,18,221,2,3,4,234,At Risk
140792,30.0,6,65,1,2,2,122,Lost
140793,7.0,46,337,3,4,4,344,Champions
140794,30.0,4,7,1,1,1,111,Lost
140795,17.0,16,74,2,3,2,232,At Risk
140796,10.0,8,137,3,2,3,323,Loyal
140797,30.0,7,59,1,2,2,122,Lost
140798,15.0,9,80,2,2,2,222,Lost
140799,13.0,12,288,3,3,4,334,Champions
140800,5.0,8,55,4,2,2,422,Loyal
140801,30.0,15,365,1,3,4,134,At Risk
140802,7.0,3,52,3,1,2,312,Lost
140803,26.0,10,106,2,2,3,223,Lost
140804,12.0,12,208,3,3,4,334,Champions
140805,4.0,70,1420,4,4,4,444,Champions
140806,12.0,30,381,3,4,4,344,Champions
140807,3.0,67,362,4,4,4,444,Champions
140808,7.0,37,312,3,4,4,344,Champions
140809,4.0,73,1552,4,4,4,444,Champions
140810,2.0,15,80,4,3,2,432,Loyal
140811,30.0,4,93,1,1,3,113,Lost
140812,30.0,9,55,1,2,2,122,Lost
140813,14.0,3,34,3,1,1,311,Lost
140814,21.0,7,44,2,2,1,221,Lost
140815,28.0,10,243,2,2,4,224,Lost
140816,30.0,8,44,1,2,1,121,Lost
140817,8.0,9,37,3,2,1,321,Loyal
140818,27.0,12,106,2,3,3,233,At Risk
140819,0.0,83,328,4,4,4,444,Champions
140820,5.0,3,14,4,1,1,411,Lost
140821,3.0,24,135,4,4,3,443,Champions
140822,30.0,4,13,1,1,1,111,Lost
140823,30.0,5,67,1,1,2,112,Lost
140824,20.0,7,33,2,2,1,221,Lost
140825,30.0,4,53,1,1,2,112,Lost
140826,25.0,16,253,2,3,4,234,At Risk
140827,15.0,9,50,2,2,2,222,Lost
140828,20.0,21,286,2,4,4,244,At Risk
140829,3.0,8,63,4,2,2,422,Loyal
140830,25.0,16,172,2,3,3,233,At Risk
140831,10.0,8,37,3,2,1,321,Loyal
140832,20.0,5,80,2,1,2,212,Lost
140833,7.0,19,287,3,3,4,334,Champions
140834,16.0,7,46,2,2,2,222,Lost
140835,1.0,49,666,4,4,4,444,Champions
140836,2.0,19,86,4,3,2,432,Loyal
140837,6.0,3,76,4,1,2,412,Lost
140838,7.0,38,117,3,4,3,343,Champions
140839,7.0,10,74,3,2,2,322,Loyal
140840,7.0,34,651,3,4,4,344,Champions
140841,10.0,19,93,3,3,3,333,Champions
140842,5.0,4,10,4,1,1,411,Lost
140843,30.0,7,150,1,2,3,123,Lost
140844,10.0,45,409,3,4,4,344,Champions
140845,30.0,4,23,1,1,1,111,Lost
140846,30.0,7,43,1,2,1,121,Lost
140847,4.0,12,208,4,3,4,434,Champions
140848,3.0,31,145,4,4,3,443,Champions
140849,12.0,22,403,3,4,4,344,Champions
140850,11.0,8,119,3,2,3,323,Loyal
140851,30.0,6,69,1,2,2,122,Lost
140852,30.0,19,154,1,3,3,133,At Risk
140853,22.0,9,34,2,2,1,221,Lost
140854,16.0,8,56,2,2,2,222,Lost
140855,17.0,8,55,2,2,2,222,Lost
140856,30.0,7,38,1,2,1,121,Lost
140857,14.0,41,236,3,4,4,344,Champions
140858,4.0,5,18,4,1,1,411,Lost
140859,4.0,45,781,4,4,4,444,Champions
140860,8.0,48,530,3,4,4,344,Champions
140861,13.0,11,12,3,3,1,331,Loyal
140862,18.0,8,77,2,2,2,222,Lost
140863,12.0,10,103,3,2,3,323,Loyal
140864,30.0,17,231,1,3,4,134,At Risk
140865,0.0,3,20,4,1,1,411,Lost
140866,7.0,37,264,3,4,4,344,Champions
140867,4.0,57,907,4,4,4,444,Champions
140868,21.0,4,11,2,1,1,211,Lost
140869,6.0,10,119,4,2,3,423,Loyal
140870,5.0,10,205,4,2,4,424,Loyal
140871,30.0,6,41,1,2,1,121,Lost
140872,16.0,5,22,2,1,1,211,Lost
140873,2.0,26,372,4,4,4,444,Champions
140874,10.0,8,113,3,2,3,323,Loyal
140875,17.0,6,84,2,2,2,222,Lost
140876,30.0,7,97,1,2,3,123,Lost
140877,14.0,33,360,3,4,4,344,Champions
140878,11.0,5,65,3,1,2,312,Lost
140879,30.0,6,80,1,2,2,122,Lost
140880,30.0,4,19,1,1,1,111,Lost
140881,30.0,20,175,1,4,3,143,At Risk
140882,6.0,20,256,4,4,4,444,Champions
140883,3.0,88,1116,4,4,4,444,Champions
140884,4.0,28,71,4,4,2,442,Loyal
140885,30.0,4,56,1,1,2,112,Lost
140886,14.0,9,23,3,2,1,321,Loyal
140887,14.0,8,53,3,2,2,322,Loyal
140888,9.0,8,65,3,2,2,322,Loyal
140889,30.0,5,25,1,1,1,111,Lost
140890,13.0,19,539,3,3,4,334,Champions
140891,4.0,6,127,4,2,3,423,Loyal
140892,19.0,9,87,2,2,2,222,Lost
140893,21.0,23,528,2,4,4,244,At Risk
140894,3.0,16,24,4,3,1,431,Loyal
140895,17.0,6,22,2,2,1,221,Lost
140896,11.0,19,131,3,3,3,333,Champions
140897,30.0,28,306,1,4,4,144,At Risk
140898,7.0,77,471,3,4,4,344,Champions
140899,30.0,12,188,1,3,3,133,At Risk
140900,23.0,11,248,2,3,4,234,At Risk
140901,1.0,26,161,4,4,3,443,Champions
140902,28.0,4,20,2,1,1,211,Lost
140903,7.0,19,112,3,3,3,333,Champions
140904,7.0,6,25,3,2,1,321,Loyal
140905,19.0,7,52,2,2,2,222,Lost
140906,14.0,35,582,3,4,4,344,Champions
140907,30.0,9,87,1,2,2,122,Lost
140908,11.0,4,63,3,1,2,312,Lost
140909,21.0,47,198,2,4,4,244,At Risk
140910,14.0,4,7,3,1,1,311,Lost
140911,30.0,5,74,1,1,2,112,Lost
140912,6.0,11,137,4,3,3,433,Champions
140913,13.0,14,139,3,3,3,333,Champions
140914,26.0,40,885,2,4,4,244,At Risk
140915,30.0,6,37,1,2,1,121,Lost
140916,9.0,12,177,3,3,3,333,Champions
140917,16.0,20,121,2,4,3,243,At Risk
140918,22.0,8,21,2,2,1,221,Lost
140919,18.0,24,77,2,4,2,242,At Risk
140920,14.0,70,255,3,4,4,344,Champions
140921,11.0,22,89,3,4,2,342,Loyal
140922,30.0,20,59,1,4,2,142,At Risk
140923,11.0,27,256,3,4,4,344,Champions
140924,14.0,8,72,3,2,2,322,Loyal
140925,30.0,11,108,1,3,3,133,At Risk
140926,30.0,5,17,1,1,1,111,Lost
140927,30.0,7,17,1,2,1,121,Lost
140928,7.0,12,139,3,3,3,333,Champions
140929,8.0,19,176,3,3,3,333,Champions
140930,29.0,14,76,2,3,2,232,At Risk
140931,30.0,32,324,1,4,4,144,At Risk
140932,30.0,7,53,1,2,2,122,Lost
140933,9.0,10,138,3,2,3,323,Loyal
140934,30.0,11,104,1,3,3,133,At Risk
140935,30.0,4,46,1,1,2,112,Lost
140936,30.0,6,11,1,2,1,121,Lost
140937,1.0,3,3,4,1,1,411,Lost
140938,7.0,6,137,3,2,3,323,Loyal
140939,3.0,40,260,4,4,4,444,Champions
140940,30.0,3,11,1,1,1,111,Lost
140941,5.0,29,546,4,4,4,444,Champions
140942,9.0,3,25,3,1,1,311,Lost
140943,5.0,32,215,4,4,4,444,Champions
140944,8.0,11,94,3,3,3,333,Champions
140945,2.0,4,25,4,1,1,411,Lost
140946,5.0,46,1009,4,4,4,444,Champions
140947,30.0,20,224,1,4,4,144,At Risk
140948,1.0,17,252,4,3,4,434,Champions
140949,6.0,3,11,4,1,1,411,Lost
140950,30.0,44,471,1,4,4,144,At Risk
140951,30.0,9,52,1,2,2,122,Lost
140952,10.0,47,391,3,4,4,344,Champions
140953,30.0,13,87,1,3,2,132,At Risk
140954,7.0,92,866,3,4,4,344,Champions
140955,30.0,16,159,1,3,3,133,At Risk
140956,17.0,4,38,2,1,1,211,Lost
140957,23.0,6,51,2,2,2,222,Lost
140958,6.0,27,162,4,4,3,443,Champions
140959,30.0,5,25,1,1,1,111,Lost
140960,4.0,15,112,4,3,3,433,Champions
140961,30.0,4,28,1,1,1,111,Lost
140962,30.0,13,75,1,3,2,132,At Risk
140963,20.0,13,79,2,3,2,232,At Risk
140964,10.0,6,146,3,2,3,323,Loyal
140965,10.0,15,49,3,3,2,332,Loyal
140966,8.0,14,110,3,3,3,333,Champions
140967,2.0,7,17,4,2,1,421,Loyal
140968,30.0,11,90,1,3,2,132,At Risk
140969,4.0,87,646,4,4,4,444,Champions
140970,6.0,3,6,4,1,1,411,Lost
140971,5.0,9,39,4,2,1,421,Loyal
140972,30.0,5,147,1,1,3,113,Lost
140973,30.0,29,286,1,4,4,144,At Risk
140974,7.0,22,87,3,4,2,342,Loyal
140975,8.0,44,1063,3,4,4,344,Champions
140976,30.0,3,39,1,1,1,111,Lost
140977,12.0,20,132,3,4,3,343,Champions
140978,3.0,5,35,4,1,1,411,Lost
140979,25.0,20,82,2,4,2,242,At Risk
140980,2.0,41,296,4,4,4,444,Champions
140981,6.0,45,901,4,4,4,444,Champions
140982,30.0,4,37,1,1,1,111,Lost
