rank,user_id,trajectory_type,P_churn,predicted_loss,risk_score,churned,reorder_rate,gap_trend,avg_days_between_orders
4149,3492,D,0.5374526,117.905241757259,63.36847620636527,0,0.6541353383458647,13.666666666666666,7.212765957446808
4150,36857,C,0.7598298,83.39677607168659,63.367357284614585,1,0.7,4.0,13.19047619047619
4151,6832,C,0.85533106,74.08404116702938,63.36638170277584,1,0.5760869565217391,-1.333333333333332,13.6
4152,39705,D,0.7013603,90.34758918332432,63.366210924169486,1,0.6153846153846154,9.0,10.0
4153,67767,C,0.59647423,106.23432012634022,63.36603432768279,0,0.7317518248175182,4.999999999999999,8.555555555555555
4154,43996,C,0.53133565,119.25781263301546,63.36592761649529,0,0.5467836257309941,3.666666666666667,7.071428571428571
4155,31197,C,0.8667011,73.11084940359885,63.36525550812668,1,0.6971153846153846,0.0,14.333333333333334
4156,204834,D,0.67223734,94.25773405538564,63.36356809869817,0,0.6823529411764706,14.333333333333332,10.090909090909092
4157,201702,C,0.9485195,66.80171901281152,63.3627349817514,1,0.3043478260869565,4.666666666666667,12.8
4158,37279,C,0.6160649,102.84710945969331,63.36049483403022,1,0.543859649122807,-0.666666666666667,8.642857142857142
4159,41206,C,0.63688594,99.4787793013419,63.35663596771105,0,0.6859122401847575,-2.0,8.571428571428571
4160,140714,B,0.7454804,84.98741094632936,63.35645065445201,0,0.5120772946859904,20.33333333333333,10.705882352941176
4161,92354,C,0.68697184,92.2217411874798,63.35373953060917,1,0.7625418060200669,3.333333333333333,11.428571428571429
4162,83681,C,0.8070916,78.4933981950981,63.35136184753624,0,0.4811320754716981,9.666666666666666,11.0
4163,170162,C,0.61780334,102.5384398597092,63.34859013048906,0,0.4674922600619195,5.666666666666667,5.621621621621622
4164,75192,C,0.73380077,86.32915514123576,63.34840041700258,0,0.4311594202898551,9.0,9.61111111111111
4165,73459,D,0.6787349,93.32751302367224,63.34464008565119,0,0.6379310344827587,9.666666666666668,10.617647058823527
4166,34598,C,0.90851957,69.71753651105936,63.33974601773799,1,0.3787878787878788,0.0,13.0
4167,173518,C,0.7625593,83.06037961008042,63.338464493028894,0,0.5414364640883977,3.666666666666666,11.08695652173913
4168,1758,D,0.68668735,92.23456766761632,63.33631087526338,1,0.7575757575757576,11.333333333333336,11.652173913043478
4169,178914,B,0.6723881,94.19589371401749,63.33619581515124,0,0.5212355212355212,20.333333333333336,8.655172413793103
4170,56253,C,0.66870254,94.71112203684352,63.33356813575747,0,0.4896551724137931,9.333333333333334,8.933333333333334
4171,178184,D,0.66334987,95.475345850847,63.33355795924638,1,0.5966850828729282,6.333333333333333,10.571428571428571
4172,137010,C,0.6773393,93.50340412705732,63.33353174033967,0,0.6484149855907781,0.0,10.12121212121212
4173,185020,C,0.7952919,79.63412113759598,63.33237155489788,1,0.48,13.0,10.545454545454543
4174,139099,C,0.6971197,90.8483561455546,63.33217994722933,0,0.7953736654804271,0.3333333333333339,11.566666666666666
4175,186365,D,0.7726857,81.96331608071986,63.33188280237634,1,0.5612648221343873,10.666666666666664,12.11111111111111
4176,124569,C,0.57453436,110.22931647826512,63.33052942064591,0,0.6091370558375635,0.0,7.842105263157895
4177,46683,C,0.80286473,78.87993118557628,63.32991468197506,0,0.6923076923076923,2.0000000000000004,10.620689655172416
4178,179736,D,0.7724797,81.97168776711358,63.3214658374411,0,0.6326530612244898,10.333333333333332,12.538461538461538
4179,160258,C,0.83497375,75.83396056792608,63.319366622234135,1,0.5594405594405595,-1.0,11.8
4180,90578,C,0.7941552,79.73092031985283,63.31872341439648,0,0.6,4.000000000000001,9.384615384615383
4181,35774,C,0.63786197,99.26518004186003,63.31748300472542,0,0.3870967741935484,-1.333333333333334,9.25
4182,124970,C,0.64902735,97.54648836896776,63.31033861036174,1,0.5040485829959515,-1.9999999999999991,9.523809523809524
4183,169375,C,0.8528674,74.23175913560144,63.30984922919898,0,0.3236994219653179,2.0,10.214285714285714
4184,101018,C,0.7305955,86.65276341034948,63.30812152997958,0,0.5763239875389408,0.333333333333333,11.766666666666667
4185,59462,D,0.8033001,78.80967974562893,63.307822255928855,1,0.6071428571428571,9.666666666666668,12.133333333333333
4186,72464,C,0.70477355,89.82684748383964,63.30758576118188,0,0.5106382978723404,9.666666666666664,10.25
4187,153529,D,0.4297002,147.32565645859944,63.305863425052806,0,0.8093126385809313,13.666666666666666,4.821917808219178
4188,105848,D,0.8046982,78.67012571753547,63.30571082721093,0,0.7065217391304348,8.333333333333332,12.166666666666666
4189,172412,C,0.9194961,68.84678108576247,63.30434801554126,1,0.3174603174603174,1.666666666666667,13.0
4190,93126,C,0.5439349,116.38121485484731,63.30380233267983,0,0.5268817204301075,2.333333333333333,6.066666666666666
4191,134106,C,0.6088434,103.97127266408444,63.30222171354326,0,0.6075949367088608,-1.0,7.6
4192,44429,D,0.7567522,83.64982451573707,63.30218814418187,0,0.6007462686567164,9.333333333333332,12.5
4193,19702,C,0.6473185,97.78022594733048,63.29494746885601,0,0.7174603174603175,3.0,9.205882352941176
4194,44584,D,0.73373234,86.26268183037543,63.29371962871408,0,0.6055045871559633,5.666666666666666,11.916666666666666
4195,10105,D,0.85207355,74.27894788951319,63.2911268351436,0,0.648,14.666666666666668,10.095238095238097
4196,89640,C,0.57049024,110.93989431454445,63.29012704964589,1,0.5833333333333334,3.6666666666666665,7.428571428571429
4197,38256,C,0.9698517,65.25511120775592,63.28777875376361,1,0.360655737704918,0.0,11.75
4198,11795,C,0.6534678,96.837091856298,63.279918893848766,0,0.75,1.9999999999999991,10.266666666666667
4199,34258,C,0.7177644,88.1619961959169,63.27954032700637,0,0.6308243727598566,2.0,11.692307692307692
4200,90479,D,0.79883236,79.2111177227875,63.27640386553654,0,0.6637168141592921,12.666666666666666,10.037037037037036
4201,90720,B,0.68321395,92.61365943337869,63.27494401166582,0,0.7464387464387464,11.333333333333334,12.333333333333334
4202,43570,C,0.6309925,100.27776865751063,63.27451714907283,0,0.5968586387434555,4.333333333333334,8.55
4203,143084,C,0.79513955,79.57559821195258,63.273705445756896,0,0.536697247706422,9.333333333333334,8.217391304347826
4204,160052,C,0.8165412,77.48946475876554,63.27334014750598,0,0.5397727272727273,4.333333333333334,11.4375
4205,38912,C,0.7576459,83.51271566119732,63.27306703762645,1,0.5666666666666667,2.333333333333333,11.76923076923077
4206,103048,C,0.51702076,122.37980330778288,63.27289915552543,0,0.7491803278688525,1.666666666666667,6.977777777777778
4207,128382,C,0.9153669,69.12251930579374,63.27246539086227,1,0.3636363636363636,-2.000000000000001,12.8
4208,86814,B,0.67821664,93.2921961814004,63.27231947607589,1,0.7536764705882353,18.33333333333333,10.545454545454543
4209,163878,C,0.7225466,87.56657988289084,63.2709325937012,1,0.5462962962962963,6.333333333333333,10.15625
4210,25812,C,0.43239442,146.31947541526793,63.26772399579863,0,0.6614832535885168,-0.333333333333333,5.4603174603174605
4211,180982,B,0.6189727,102.21354905541322,63.2673983484064,0,0.6956521739130435,11.0,8.65
4212,150174,C,0.7328141,86.33355442854213,63.26644370592031,1,0.5632183908045977,4.666666666666666,11.384615384615383
4213,54408,C,0.5258247,120.31473185127987,63.264460864693504,0,0.5287206266318538,7.0,6.155172413793103
4214,60474,C,0.6779552,93.31461333225454,63.263128297230175,0,0.6898148148148148,2.0,11.93103448275862
4215,82373,D,0.57867235,109.32372083792625,63.26261438822366,0,0.7289156626506024,6.666666666666667,8.136363636363637
4216,88585,C,0.6932994,91.24859648171986,63.26259835297186,1,0.6696165191740413,-2.333333333333334,11.4
4217,72065,D,0.820013,77.14676742188007,63.26135116478055,0,0.5783132530120482,8.0,10.862068965517242
4218,37467,C,0.54654074,115.7461661860263,63.25999498984024,0,0.551440329218107,3.333333333333333,7.12
4219,145634,D,0.580421,108.98668356898789,63.25815669410834,0,0.6118811881188119,12.333333333333332,7.931818181818182
4220,130405,B,0.77872247,81.23280935555515,63.25781354334415,0,0.7259615384615384,17.666666666666668,13.63157894736842
4221,133964,C,0.9526762,66.39678313663973,63.254633525361385,1,0.1666666666666666,-4.666666666666667,10.0
4222,72384,C,0.6090752,103.8528469273565,63.25419233274627,0,0.6967741935483871,0.3333333333333339,8.5625
4223,114722,C,0.87088615,72.63079327679193,63.25315171199467,0,0.4516129032258064,-1.333333333333334,11.846153846153848
4224,151188,D,0.81676024,77.44288973773129,63.252273362231946,0,0.603448275862069,10.666666666666668,11.2
4225,172351,D,0.56841904,111.27644403244896,63.251649408016505,0,0.7242524916943521,6.333333333333333,8.36
4226,111268,C,0.9001348,70.26624797562037,63.24909519930559,1,0.3548387096774194,-0.666666666666667,12.4
4227,184513,D,0.7045433,89.772499813677,63.248612596697264,0,0.6466666666666666,11.0,11.038461538461538
4228,51123,C,0.6545625,96.62560610855373,63.24749571824815,1,0.4299065420560747,6.333333333333334,6.25
4229,21160,B,0.70516557,89.69158966216675,63.247420501115386,0,0.6078431372549019,20.0,10.0
4230,175156,C,0.46557835,135.84685408667457,63.24735383121273,0,0.6491803278688525,5.0,6.636363636363637
4231,44822,D,0.7158472,88.34636174265553,63.24249517079823,0,0.6763848396501457,5.000000000000001,11.75
4232,69904,C,0.7242253,87.32097024351796,63.24005435754902,0,0.662379421221865,-0.3333333333333339,12.0
4233,140221,B,0.7740092,81.70403287225292,63.23967538773252,0,0.7792207792207793,20.666666666666664,8.882352941176471
4234,139745,D,0.6797701,93.02989172327808,63.23893991958399,0,0.5837837837837838,6.333333333333333,10.333333333333334
4235,25783,D,0.586454,107.82891701481618,63.23669692208662,0,0.5938069216757741,6.000000000000001,8.0
4236,32817,C,0.91604334,69.03113965542,63.23551581402113,1,0.4444444444444444,-5.0,11.166666666666666
4237,15893,C,0.9106504,69.43956544567747,63.235166139704575,0,0.4042553191489361,5.999999999999999,11.75
4238,103391,B,0.70641136,89.51007869221931,63.23093657433781,1,0.7452667814113597,21.0,12.16
4239,58719,C,0.7356237,85.95503099995189,63.2305594255128,1,0.6317829457364341,-1.666666666666667,12.391304347826088
4240,162239,C,0.83350646,75.86047771209988,63.230198607852,0,0.5,-1.666666666666666,12.833333333333334
4241,107464,C,0.760989,83.08889677664702,63.229737327805736,1,0.5714285714285714,3.0,11.857142857142858
4242,28256,B,0.7898174,80.05521625952547,63.22900218822644,1,0.5121951219512195,26.666666666666668,8.272727272727273
4243,181725,D,0.78473055,80.57199009948162,63.22730239759652,0,0.605,5.000000000000001,12.64
4244,960,D,0.6147071,102.85651756228596,63.22663289321392,0,0.551948051948052,12.666666666666664,7.722222222222222
4245,47573,C,0.8545583,73.98677219331915,63.22600945793305,0,0.5069767441860465,-1.333333333333334,12.636363636363637
4246,180598,C,0.72524196,87.1787803890252,63.22570948084952,1,0.6,0.3333333333333339,11.357142857142858
4247,187506,D,0.6976412,90.62770447976018,63.22561995066106,0,0.7401247401247402,10.0,12.090909090909092
4248,79417,C,0.73993576,85.44268877610888,63.222100491125566,1,0.4538461538461538,6.999999999999999,11.666666666666666
4249,76882,C,0.69919866,90.419993400435,63.22153851527551,0,0.6365914786967418,3.0,10.96875
4250,15219,C,0.66665673,94.83009441698316,63.21912089230681,0,0.5321100917431193,-0.6666666666666665,8.133333333333333
4251,198396,D,0.80277073,78.75026502320299,63.21840804224454,1,0.7338129496402878,13.0,11.73076923076923
4252,157304,C,0.83009243,76.1564541885211,63.21689612627181,1,0.4141414141414141,13.666666666666666,9.333333333333334
4253,142301,C,0.8260577,76.52560988751961,63.21456719037414,1,0.3703703703703703,5.999999999999999,9.75
4254,85782,D,0.76998913,82.09669070225978,63.21355968624617,0,0.5578512396694215,5.666666666666666,11.842105263157896
4255,148414,C,0.68314326,92.52982433553468,63.21112566751552,0,0.6744186046511628,4.333333333333332,11.107142857142858
4256,163115,C,0.5551919,113.85319267179749,63.21036745773049,1,0.5608695652173913,0.0,7.12
4257,103215,C,0.74767894,84.54212655998874,63.21036719362906,0,0.4726027397260274,2.333333333333333,10.909090909090908
4258,76367,C,0.6066192,104.19817269490488,63.208609999408935,0,0.6045197740112994,-0.666666666666667,7.52
4259,28375,C,0.91805446,68.84902628079415,63.20715574558086,1,0.3421052631578947,0.666666666666667,13.0
4260,23813,B,0.7767661,81.37150836172606,63.20663094158699,0,0.5015873015873016,17.666666666666668,10.56
4261,96488,D,0.61691827,102.45366000074374,63.20553425452458,0,0.6872964169381107,6.333333333333334,9.028571428571428
4262,198939,B,0.6788364,93.10369111649696,63.20217499556644,0,0.6260162601626016,16.333333333333332,9.6875
4263,32714,C,0.7118943,88.77925697271745,63.20144466736173,0,0.5185185185185185,1.0,10.866666666666667
4264,116353,C,0.685459,92.19915309261584,63.19874091657834,0,0.610655737704918,2.666666666666667,9.678571428571429
4265,141574,C,0.72011733,87.75163373264137,63.19147223505173,0,0.5921052631578947,2.0,11.37037037037037
4266,157169,C,0.68559456,92.17019600530524,63.19138485700791,1,0.6794871794871795,2.333333333333332,11.137931034482758
4267,165192,C,0.70233834,89.96998583447694,63.189370311716026,1,0.3972602739726027,7.666666666666667,7.263157894736842
4268,191587,C,0.78521925,80.47185292259329,63.1880481677466,1,0.5495049504950495,12.666666666666668,11.583333333333334
4269,7266,C,0.7053655,89.58147878727316,63.18768269363802,0,0.4625850340136054,1.333333333333334,10.615384615384617
4270,110704,C,0.8293753,76.18639765238737,63.18711843797494,0,0.7264150943396226,4.666666666666668,12.85
4271,167918,C,0.961894,65.68986514943921,63.186685554071104,1,0.3103448275862069,0.0,12.75
4272,186660,D,0.48765045,129.57319950678428,63.18642957146147,0,0.6240713224368499,7.666666666666666,6.826923076923077
4273,75381,D,0.65510684,96.447691183084,63.18354243908711,0,0.5957446808510638,6.000000000000001,9.35
4274,205722,B,0.7877101,80.20988785150301,63.18213642313134,0,0.6681222707423581,20.666666666666668,10.64
4275,104769,B,0.7177318,88.02874949655542,63.18103052625069,0,0.5476190476190477,13.666666666666664,10.416666666666666
4276,70864,C,0.5553962,113.75414695852726,63.17862086700504,0,0.6524390243902439,3.333333333333333,7.538461538461538
4277,47608,C,0.55284786,114.27681901810016,63.17769509816144,0,0.7611940298507462,0.666666666666667,8.28125
4278,173081,C,0.9101797,69.40903704654446,63.17469475508594,0,0.3608247422680412,4.999999999999999,10.77777777777778
4279,6774,D,0.5934911,106.44226048777156,63.17253186023736,0,0.7170731707317073,10.666666666666668,8.13888888888889
4280,79651,C,0.6219427,101.57246463197636,63.17225279277709,0,0.5882352941176471,3.333333333333334,8.346153846153847
4281,111323,C,0.9720467,64.98828966497442,63.17165077215751,1,0.2816901408450704,2.333333333333333,12.4
4282,63909,D,0.7743024,81.58455330580676,63.17111730408622,1,0.5680473372781065,5.666666666666666,12.363636363636363
4283,3740,D,0.69089496,91.43342976308426,63.170895922914745,1,0.812933025404157,9.333333333333332,11.612903225806452
4284,125447,C,0.81348985,77.64954355694641,63.167115877380525,0,0.5054945054945055,7.333333333333334,10.866666666666667
4285,75375,D,0.6903489,91.49978407440652,63.16677740937819,1,0.6254752851711026,6.333333333333334,11.551724137931034
4286,130026,D,0.6408544,98.56469225244044,63.16561851616223,0,0.6477462437395659,9.666666666666668,9.236842105263158
4287,151993,D,0.80311465,78.64632825510493,63.162018597511945,0,0.5632183908045977,7.666666666666667,10.695652173913045
4288,22698,C,0.5842695,108.09867703741584,63.15876253666863,0,0.6819571865443425,4.999999999999999,8.533333333333333
4289,197208,C,0.5094845,123.96355296220634,63.15751245550787,0,0.7616959064327485,1.0,6.388888888888889
4290,78373,D,0.59852237,105.51633351621663,63.15388549209216,1,0.7214765100671141,8.333333333333332,8.228571428571428
4291,106722,D,0.5133355,123.02344422074826,63.15230444810172,0,0.5521885521885522,9.333333333333332,6.5
4292,203251,C,0.83931327,75.24134444981742,63.151058748662,0,0.5421348314606742,6.333333333333333,10.814814814814817
4293,48426,C,0.71365285,88.48974071303589,63.15095558459614,1,0.50187265917603,12.333333333333332,9.80952380952381
4294,92607,D,0.663754,95.13957630877522,63.14927303542182,0,0.5609756097560976,6.666666666666666,9.181818181818182
4295,144985,C,0.844953,74.7356666612863,63.14812579322228,0,0.4758064516129032,6.666666666666667,9.294117647058824
4296,130951,D,0.7927102,79.66060159257798,63.14777022972363,1,0.6331877729257642,11.0,11.416666666666666
4297,44267,C,0.9613258,65.68564357519834,63.14530545202287,1,0.3928571428571428,0.0,11.75
4298,148691,D,0.65688664,96.12685246074636,63.1444448586028,0,0.797979797979798,11.666666666666668,7.7894736842105265
4299,81933,C,0.85911655,73.49781424147058,63.14318891679242,1,0.2597402597402597,5.666666666666667,8.545454545454545
4300,79804,C,0.57130826,110.52165178033783,63.14193203996244,0,0.7288135593220338,2.666666666666666,7.777777777777778
4301,138902,C,0.8946709,70.57558064821755,63.14191851647269,1,0.4632352941176471,1.666666666666668,13.5
4302,98429,D,0.713111,88.54420622657034,63.14184597409924,0,0.5615384615384615,9.666666666666668,10.266666666666667
4303,122606,B,0.685017,92.1737714165994,63.1405994258273,0,0.4889867841409692,19.33333333333333,9.16
4304,121588,C,0.54954785,114.89311501964995,63.13926446358653,0,0.5185185185185185,3.666666666666667,8.16
4305,116185,C,0.5552623,113.70961853924938,63.138667414469936,0,0.675,4.666666666666666,8.785714285714286
4306,184162,C,0.69451135,90.91072178260704,63.138528475589645,0,0.6115107913669064,0.0,10.5
4307,160137,D,0.7097845,88.95081346081385,63.13590934637613,0,0.6133333333333333,13.0,10.565217391304348
4308,181246,D,0.51736295,122.02896518815348,63.13326568760307,0,0.7211009174311926,9.333333333333336,7.166666666666667
4309,93307,B,0.6644975,95.0052999275086,63.13078378482077,0,0.7142857142857143,19.333333333333336,10.588235294117649
4310,180761,D,0.6061102,104.1546671557116,63.12920772248629,0,0.6690647482014388,5.333333333333333,9.058823529411764
4311,188630,C,0.9351395,67.50745670962594,63.12888777811644,1,0.2790697674418604,0.666666666666667,13.0
4312,26906,C,0.5610632,112.51509254348812,63.12807454401684,0,0.3893805309734513,4.333333333333333,6.2
4313,95626,C,0.7555647,83.54769596788128,63.12568897379436,0,0.2419354838709677,7.666666666666666,9.666666666666666
4314,115496,C,0.44934875,140.47992531238285,63.124478520359,0,0.6545454545454545,3.333333333333334,6.716981132075472
4315,143214,C,0.7313075,86.31527188912388,63.12300626339407,1,0.3333333333333333,4.0,7.454545454545454
4316,150023,C,0.67631704,93.33339569491191,63.12296555037403,0,0.5161290322580645,4.333333333333334,10.636363636363637
4317,142538,B,0.7527371,83.85139579983351,63.11805691558116,0,0.6706948640483383,17.333333333333336,8.393939393939394
4318,132176,C,0.83578444,75.5180833744055,63.11683866591769,0,0.6428571428571429,3.333333333333334,12.857142857142858
4319,41847,C,0.7791865,81.00275813020842,63.11625456081629,1,0.4423076923076923,1.0,11.076923076923077
4320,39676,B,0.77345395,81.59453562592314,63.10961595024893,0,0.681930693069307,12.666666666666668,11.541666666666666
4321,5410,C,0.66900975,94.32899357834212,63.10701595136732,0,0.5304347826086957,5.666666666666668,8.864864864864865
4322,128000,C,0.7561932,83.45247081128159,63.1061926710946,0,0.5254237288135594,2.333333333333333,11.238095238095235
4323,25464,C,0.683,92.39553851441946,63.10615540474842,0,0.7441860465116279,3.333333333333334,12.107142857142858
4324,194523,C,0.8580701,73.54329436445938,63.10530014870793,1,0.4492753623188406,-4.333333333333333,13.166666666666666
4325,148133,D,0.7945715,79.41888387179519,63.103983187197,0,0.7392197125256673,9.666666666666668,11.68421052631579
4326,3799,C,0.71524495,88.22051278827418,63.09927615800353,0,0.7151702786377709,-3.999999999999999,11.25
4327,29876,B,0.7185749,87.80829089287457,63.09683222777578,0,0.5844155844155844,9.333333333333334,11.444444444444445
4328,42584,C,0.6583886,95.83194472455035,63.09466132684727,0,0.47953216374269,-0.666666666666667,7.56
4329,156920,C,0.7714792,81.78355154341828,63.09430805063452,0,0.4610778443113772,8.333333333333332,9.833333333333334
4330,202319,C,0.56854564,110.9728061391864,63.09310503516932,1,0.5163934426229508,10.0,6.1
4331,63139,C,0.6128084,102.956828609905,63.09281006359451,0,0.4840764331210191,8.0,6.686274509803922
4332,169150,C,0.6939402,90.91766862506722,63.0914271733435,1,0.4907063197026022,7.0,9.0
4333,174792,C,0.84421796,74.73009214602854,63.088485648153885,1,0.5584415584415584,0.3333333333333321,11.5625
4334,141367,C,0.7330516,86.06214742138587,63.087994700759445,0,0.4439024390243902,1.333333333333332,8.8125
4335,165333,D,0.6840178,92.2307281851891,63.08745770517624,0,0.6621621621621622,6.0,11.064516129032258
4336,71088,C,0.5767075,109.3919497324556,63.08715591824424,0,0.4677419354838709,9.0,6.866666666666666
4337,105967,B,0.720904,87.51043387269502,63.08662117761281,0,0.7105263157894737,18.33333333333333,13.541666666666666
4338,131757,C,0.562881,112.07302618995531,63.08377625792227,0,0.7341269841269841,4.0,7.75
4339,201603,D,0.7088813,88.9842220530792,63.079252660839785,0,0.615819209039548,5.999999999999999,11.384615384615383
4340,195742,D,0.71842724,87.80084046296213,63.07851555798884,0,0.5647058823529412,5.000000000000001,8.75
4341,475,C,0.77585644,81.30145068317312,63.07825371167761,0,0.441340782122905,11.0,9.464285714285714
4342,84522,B,0.76257914,82.7163557814806,63.07776770783977,0,0.710801393728223,13.333333333333334,11.5625
4343,129991,D,0.7074677,89.15972085178761,63.07762043330163,1,0.7325581395348837,12.0,11.533333333333331
4344,98210,C,0.8265934,76.3098737122378,63.07723789271094,1,0.6060606060606061,4.999999999999999,11.464285714285714
4345,189632,C,0.79822433,79.01829751210076,63.07432758526195,0,0.4816176470588235,7.333333333333334,11.5
4346,27580,C,0.8230023,76.638058641453,63.07329690509011,1,0.6144578313253012,4.333333333333333,11.294117647058824
4347,52783,B,0.55894744,112.83977113244951,63.07150165175069,0,0.6554054054054054,19.0,7.666666666666667
4348,190226,C,0.96353066,65.45814565748982,63.07093026650256,1,0.3333333333333333,0.0,12.5
4349,21902,C,0.8299587,75.99089950489191,63.06930643929952,1,0.4262295081967213,3.666666666666666,12.5
4350,68208,C,0.90497756,69.68876603484871,63.06676944864822,1,0.1470588235294117,1.333333333333333,9.8
4351,190467,C,0.81609964,77.2767096786874,63.06549523564735,0,0.6419098143236074,1.333333333333334,13.68421052631579
4352,204122,C,0.6356741,99.20942978049476,63.064866871778456,0,0.7364341085271318,4.333333333333334,9.263157894736842
4353,152524,C,0.78934884,79.89363390713233,63.06394730498376,1,0.46,7.333333333333334,11.928571428571429
4354,44107,C,0.59373736,106.20880382849816,63.06013519910965,0,0.4696969696969697,4.666666666666667,6.583333333333333
4355,115355,C,0.7941574,79.4015467664965,63.05732481063054,0,0.6597938144329897,-3.999999999999999,12.307692307692308
4356,23544,C,0.77634627,81.22287554781502,63.05707616723339,0,0.4090909090909091,12.333333333333336,8.625
4357,146621,C,0.5805016,108.62475047094672,63.056843186103976,0,0.7037914691943128,1.333333333333333,8.19047619047619
4358,96419,C,0.73781073,85.45754350357625,63.05149263620992,0,0.5284974093264249,8.666666666666668,11.583333333333334
4359,11473,C,0.81776744,77.09852952383773,63.04866721459924,1,0.410958904109589,5.666666666666666,11.25
4360,168276,C,0.6564661,96.03981672517106,63.04688646976839,1,0.5,5.0,8.875
4361,143825,D,0.62250847,101.27259523137772,63.043047930008434,0,0.6094182825484764,11.666666666666668,8.52
4362,68339,C,0.8559946,73.64677728719809,63.04124235257941,1,0.5196078431372549,7.333333333333333,12.285714285714286
4363,61207,B,0.6809542,92.57747373236592,63.04102122157777,1,0.7045454545454546,17.333333333333332,10.73076923076923
4364,17210,C,0.79511464,79.28507384097259,63.0407226606932,1,0.4352941176470588,5.999999999999999,11.375
4365,48764,D,0.6687494,94.26652115471198,63.04067871124406,0,0.6830601092896175,8.000000000000002,10.2
4366,34533,C,0.83388585,75.59709488473146,63.03934761376652,1,0.5272727272727272,8.666666666666668,12.555555555555555
4367,133212,C,0.7764139,81.19169348474112,63.03836081031685,0,0.5588235294117647,2.0000000000000004,11.304347826086955
4368,72222,D,0.53816885,117.13321622907326,63.03744798910002,0,0.5766590389016019,10.333333333333336,6.73469387755102
4369,59824,D,0.7961827,79.17440016194558,63.037287062455725,1,0.6213592233009708,6.0,12.923076923076923
4370,117499,D,0.76434505,82.46858907889805,63.034457831236935,0,0.5502008032128514,9.333333333333334,11.235294117647058
4371,66888,C,0.7270962,86.68659029508012,63.02949039358372,0,0.4517087667161961,11.666666666666668,9.153846153846152
4372,140543,C,0.730682,86.26106090637873,63.02940583525447,0,0.4059405940594059,5.0,7.25
4373,173729,C,0.6268292,100.55103912233405,63.0283281103987,0,0.6020942408376964,0.0,8.166666666666666
4374,44996,C,0.8529781,73.8918763111117,63.028153023364695,1,0.6578947368421053,0.3333333333333339,12.933333333333334
4375,19950,C,0.8494101,74.20105693485321,63.02712842825766,1,0.5153846153846153,6.999999999999999,13.0
4376,22442,C,0.43009794,146.5385417070284,63.02592456474865,1,0.7368421052631579,1.6666666666666663,4.481481481481482
4377,202064,C,0.8490879,74.22698987270805,63.02523850622022,1,0.3846153846153846,2.666666666666667,11.666666666666666
4378,99247,C,0.88351005,71.33390399875923,63.02422131389762,0,0.6491228070175439,1.666666666666666,14.0
4379,25419,C,0.5519471,114.18209388976682,63.022477518559086,1,0.7380952380952381,4.333333333333334,7.4222222222222225
4380,201,C,0.8457886,74.51324169087697,63.02245022667808,0,0.3214285714285714,9.333333333333334,9.857142857142858
4381,178616,B,0.81908715,76.94065064148836,63.0210980770966,0,0.6564885496183206,15.333333333333336,10.125
4382,169409,B,0.7712834,81.70731136207037,63.01949194296922,0,0.6543778801843319,14.0,13.16
4383,27236,C,0.79406905,79.36034325907298,63.01759251769564,1,0.2923076923076923,0.0,10.285714285714286
4384,115375,C,0.7020872,89.7543751593205,63.01540005526079,1,0.5833333333333334,-0.6666666666666661,10.434782608695652
4385,45448,C,0.6961106,90.52475630785254,63.01524298898194,0,0.6754966887417219,4.000000000000001,11.476190476190476
4386,8893,C,0.71218,88.47889868548562,63.01290369605177,0,0.4113475177304964,4.333333333333334,9.12
4387,168962,D,0.48367947,130.27597509054394,63.01181502848092,0,0.6481994459833795,6.333333333333333,6.857142857142857
4388,121669,D,0.7590635,83.0122239130697,63.01154775563914,1,0.6379310344827587,11.0,12.75
4389,59195,C,0.74549836,84.52188887547675,63.01092947343484,1,0.3617021276595745,0.666666666666667,10.375
4390,131247,C,0.74197066,84.92358329522116,63.01080700294606,0,0.6051136363636364,4.333333333333332,11.92
4391,114787,C,0.71505374,88.11801130250598,63.00911329327628,0,0.6598984771573604,0.6666666666666661,11.038461538461538
4392,8199,B,0.6752349,93.3088881911046,63.00541907691934,0,0.7272727272727273,17.0,10.16
4393,112647,C,0.7802114,80.75252820670654,63.00404220264805,1,0.5384615384615384,-4.333333333333333,12.0
4394,107989,C,0.54027534,116.6123945798441,63.00280058314766,0,0.7053291536050157,-1.6666666666666667,6.588235294117647
4395,52441,D,0.6393102,98.54640241912196,63.001718381352845,1,0.7346938775510204,9.333333333333332,9.242424242424242
4396,71601,C,0.43577728,144.57084158578283,63.000687644341205,1,0.5778175313059034,4.0,5.509433962264151
4397,29841,C,0.6808698,92.52856619628209,62.99990800122915,0,0.6190476190476191,3.666666666666666,9.833333333333334
4398,119407,C,0.72543246,86.84298147254712,62.998717296018825,1,0.4899328859060403,8.0,9.714285714285714
4399,45987,C,0.5800307,108.60742887450542,62.995640790848405,0,0.7033898305084746,1.0,7.1891891891891895
4400,108948,C,0.778391,80.92983429075043,62.99505493546331,1,0.4242424242424242,3.333333333333334,11.714285714285714
4401,89946,C,0.43958157,143.30651729395052,62.99490429458659,0,0.5344418052256532,5.666666666666668,5.290322580645161
4402,31282,D,0.7791155,80.8539087888884,62.99453341663356,0,0.6655052264808362,13.666666666666668,13.428571428571429
4403,39101,B,0.74797994,84.21790334673263,62.99330220664251,1,0.453125,17.666666666666668,9.894736842105264
